season,canonical_fixture_id,source_match_id,source_pulse_fixture_id,expected_goal_count,observed_goal_count,goal_count_match,source_event_id,source_event_type,source_event_seconds,source_event_time_label,source_event_text,source_scorer_name,source_scorer_team,source_scorer_id,source_assist_ids,source_fixture_home,source_fixture_away,source_fixture_home_score,source_fixture_away_score,source_url,retrieved_at_utc
2016-17,194,855365,14233,3,3,true,167736,goal,3424,58,"Goal!  Manchester City 1, Burnley 0. Gaël Clichy (Manchester City) right footed shot from outside the box to the bottom right corner.",Gaël Clichy,Manchester City,2413,,,,2,1,https://footballapi.pulselive.com/football/fixtures/14233/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:15.647400Z
2016-17,196,855367,14235,2,2,true,168184,goal,2914,49,"Goal!  Stoke City 2, Watford 0. Peter Crouch (Stoke City) right footed shot from the centre of the box to the bottom left corner. Assisted by Charlie Adam with a cross.",Peter Crouch,Stoke City,1629,4081,,,2,0,https://footballapi.pulselive.com/football/fixtures/14235/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:16.912585Z
2016-17,196,855367,14235,2,2,true,168154,goal,2879,45+3,"Goal!  Stoke City 1, Watford 0. Ryan Shawcross (Stoke City) left footed shot from the centre of the box to the bottom left corner. Assisted by Charlie Adam with a cross   following a corner.",Ryan Shawcross,Stoke City,3158,4081,,,2,0,https://footballapi.pulselive.com/football/fixtures/14235/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:16.912585Z
2016-17,197,855368,14236,4,4,true,167842,penalty goal,5023,84,"Goal!  Sunderland 2, Liverpool 2. Jermain Defoe (Sunderland) converts the penalty with a right footed shot to the bottom left corner.",Jermain Defoe,Sunderland,1526,,,,2,2,https://footballapi.pulselive.com/football/fixtures/14236/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:17.745284Z
2016-17,197,855368,14236,4,4,true,167790,goal,4279,72,"Goal!  Sunderland 1, Liverpool 2. Sadio Mané (Liverpool) right footed shot from very close range to the centre of the goal    following a corner.",Sadio Mané,Liverpool,6519,,,,2,2,https://footballapi.pulselive.com/football/fixtures/14236/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:17.745284Z
2016-17,197,855368,14236,4,4,true,167597,penalty goal,1483,25,"Goal!  Sunderland 1, Liverpool 1. Jermain Defoe (Sunderland) converts the penalty with a right footed shot to the bottom left corner.",Jermain Defoe,Sunderland,1526,,,,2,2,https://footballapi.pulselive.com/football/fixtures/14236/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:17.745284Z
2016-17,197,855368,14236,4,4,true,167583,goal,1140,20,"Goal!  Sunderland 0, Liverpool 1. Daniel Sturridge (Liverpool) header from the right side of the six yard box to the bottom left corner. Assisted by Dejan Lovren   following a corner.",Daniel Sturridge,Liverpool,3154,4813,,,2,2,https://footballapi.pulselive.com/football/fixtures/14236/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:17.745284Z
2016-17,198,855369,14237,2,2,true,168389,goal,3213,54,"Goal!  Tottenham Hotspur 2, Chelsea 0. Dele Alli (Tottenham Hotspur) header from the left side of the six yard box to the bottom right corner. Assisted by Christian Eriksen with a cross.",Dele Alli,Tottenham Hotspur,9167,4845,,,2,0,https://footballapi.pulselive.com/football/fixtures/14237/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:18.556402Z
2016-17,198,855369,14237,2,2,true,168378,goal,2743,45+1,"Goal!  Tottenham Hotspur 1, Chelsea 0. Dele Alli (Tottenham Hotspur) header from the centre of the box to the top right corner. Assisted by Christian Eriksen.",Dele Alli,Tottenham Hotspur,9167,4845,,,2,0,https://footballapi.pulselive.com/football/fixtures/14237/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:18.556402Z
2016-17,199,855370,14238,4,4,true,167793,goal,4340,73,"Goal!  West Bromwich Albion 3, Hull City 1. James Morrison (West Bromwich Albion) left footed shot from the centre of the box to the bottom left corner.",James Morrison,West Bromwich Albion,2529,,,,3,1,https://footballapi.pulselive.com/football/fixtures/14238/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:19.458680Z
2016-17,199,855370,14238,4,4,true,167746,goal,3676,62,"Goal!  West Bromwich Albion 2, Hull City 1. Gareth McAuley (West Bromwich Albion) header from very close range to the bottom right corner. Assisted by Matt Phillips with a cross   following a corner.",Gareth McAuley,West Bromwich Albion,4437,4074,,,3,1,https://footballapi.pulselive.com/football/fixtures/14238/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:19.458680Z
2016-17,199,855370,14238,4,4,true,167710,goal,2905,49,"Goal!  West Bromwich Albion 1, Hull City 1. Chris Brunt (West Bromwich Albion) header from the centre of the box to the top right corner. Assisted by Matt Phillips with a cross   following a corner.",Chris Brunt,West Bromwich Albion,3744,4074,,,3,1,https://footballapi.pulselive.com/football/fixtures/14238/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:19.458680Z
2016-17,199,855370,14238,4,4,true,167584,goal,1205,21,"Goal!  West Bromwich Albion 0, Hull City 1. Robert Snodgrass (Hull City) left footed shot from the centre of the box to the bottom left corner. Assisted by Ahmed El Mohamady with a cross.",Robert Snodgrass,Hull City,4558,4183,,,3,1,https://footballapi.pulselive.com/football/fixtures/14238/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:19.458680Z
2016-17,200,855371,14239,2,2,true,167980,goal,4628,78,"Goal!  West Ham United 0, Manchester United 2. Zlatan Ibrahimovic (Manchester United) right footed shot from the centre of the box to the bottom left corner. Assisted by Ander Herrera.",Zlatan Ibrahimovic,Manchester United,5772,10475,,,0,2,https://footballapi.pulselive.com/football/fixtures/14239/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:20.368582Z
2016-17,200,855371,14239,2,2,true,167965,goal,3725,63,"Goal!  West Ham United 0, Manchester United 1. Juan Mata (Manchester United) left footed shot from the centre of the box to the centre of the goal. Assisted by Marcus Rashford.",Juan Mata,Manchester United,4287,13565,,,0,2,https://footballapi.pulselive.com/football/fixtures/14239/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:20.368582Z
2016-17,201,855372,14240,1,1,true,172969,goal,4676,78,"Goal!  Burnley 1, Southampton 0. Joey Barton (Burnley) from a free kick with a right footed shot to the bottom right corner.",Joey Barton,Burnley,2303,,,,1,0,https://footballapi.pulselive.com/football/fixtures/14240/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:21.255159Z
2016-17,202,855373,14241,4,4,true,173275,goal,5633,90+4,"Goal!  Everton 4, Manchester City 0. Ademola Lookman (Everton) right footed shot from a difficult angle on the right to the centre of the goal. Assisted by Séamus Coleman.",Ademola Lookman,Everton,13278,3600,,,4,0,https://footballapi.pulselive.com/football/fixtures/14241/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:22.389000Z
2016-17,202,855373,14241,4,4,true,173257,goal,4689,79,"Goal!  Everton 3, Manchester City 0. Tom Davies (Everton) right footed shot from the right side of the box to the bottom right corner. Assisted by Ross Barkley.",Tom Davies,Everton,13389,4115,,,4,0,https://footballapi.pulselive.com/football/fixtures/14241/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:22.389000Z
2016-17,202,855373,14241,4,4,true,173212,goal,2769,47,"Goal!  Everton 2, Manchester City 0. Kevin Mirallas (Everton) right footed shot from the right side of the box to the bottom left corner. Assisted by Ross Barkley.",Kevin Mirallas,Everton,4507,4115,,,4,0,https://footballapi.pulselive.com/football/fixtures/14241/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:22.389000Z
2016-17,202,855373,14241,4,4,true,173196,goal,2004,34,"Goal!  Everton 1, Manchester City 0. Romelu Lukaku (Everton) left footed shot from the centre of the box to the bottom right corner. Assisted by Kevin Mirallas.",Romelu Lukaku,Everton,4290,4507,,,4,0,https://footballapi.pulselive.com/football/fixtures/14241/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:22.389000Z
2016-17,203,855374,14242,4,3,false,172753,goal,2983,50,"Goal!  Hull City 2, Bournemouth 1. Abel Hernández (Hull City) left footed shot from the right side of the box to the bottom left corner. Assisted by Robert Snodgrass.",Abel Hernández,Hull City,10460,4558,,,3,1,https://footballapi.pulselive.com/football/fixtures/14242/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:23.141468Z
2016-17,203,855374,14242,4,3,false,172635,goal,1891,32,"Goal!  Hull City 1, Bournemouth 1. Abel Hernández (Hull City) header from very close range to the centre of the goal. Assisted by Andrew Robertson with a cross.",Abel Hernández,Hull City,10460,10458,,,3,1,https://footballapi.pulselive.com/football/fixtures/14242/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:23.141468Z
2016-17,203,855374,14242,4,3,false,172473,penalty goal,147,03,"Goal!  Hull City 0, Bournemouth 1. Junior Stanislas (Bournemouth) converts the penalty with a right footed shot to the top left corner.",Junior Stanislas,Bournemouth,3766,,,,3,1,https://footballapi.pulselive.com/football/fixtures/14242/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:23.141468Z
2016-17,204,855375,14243,3,3,true,173144,goal,4214,71,"Goal!  Leicester City 0, Chelsea 3. Pedro (Chelsea) header from the centre of the box to the bottom left corner.",Pedro,Chelsea,4972,,,,0,3,https://footballapi.pulselive.com/football/fixtures/14243/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:23.978830Z
2016-17,204,855375,14243,3,3,true,173132,goal,3048,51,"Goal!  Leicester City 0, Chelsea 2. Marcos Alonso (Chelsea) left footed shot from outside the box to the bottom left corner    following a set piece situation.",Marcos Alonso,Chelsea,4093,,,,0,3,https://footballapi.pulselive.com/football/fixtures/14243/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:23.978830Z
2016-17,204,855375,14243,3,3,true,173099,goal,339,06,"Goal!  Leicester City 0, Chelsea 1. Marcos Alonso (Chelsea) right footed shot from the centre of the box to the bottom right corner. Assisted by Eden Hazard.",Marcos Alonso,Chelsea,4093,4503,,,0,3,https://footballapi.pulselive.com/football/fixtures/14243/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:23.978830Z
2016-17,205,855376,14244,2,2,true,173375,goal,4989,84,"Goal!  Manchester United 1, Liverpool 1. Zlatan Ibrahimovic (Manchester United) header from very close range to the bottom left corner. Assisted by Antonio Valencia.",Zlatan Ibrahimovic,Manchester United,5772,3285,,,1,1,https://footballapi.pulselive.com/football/fixtures/14244/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:24.790271Z
2016-17,205,855376,14244,2,2,true,173307,penalty goal,1594,27,"Goal!  Manchester United 0, Liverpool 1. James Milner (Liverpool) converts the penalty with a right footed shot to the bottom right corner.",James Milner,Liverpool,2100,,,,1,1,https://footballapi.pulselive.com/football/fixtures/14244/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:24.790271Z
2016-17,206,855377,14245,4,4,true,172675,goal,2352,40,"Goal!  Sunderland 1, Stoke City 3. Jermain Defoe (Sunderland) right footed shot from the centre of the box to the bottom left corner. Assisted by Donald Love with a through ball.",Jermain Defoe,Sunderland,1526,13558,,,1,3,https://footballapi.pulselive.com/football/fixtures/14245/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:25.606375Z
2016-17,206,855377,14245,4,4,true,172650,goal,1986,34,"Goal!  Sunderland 0, Stoke City 3. Peter Crouch (Stoke City) header from the centre of the box to the bottom right corner. Assisted by Charlie Adam with a cross.",Peter Crouch,Stoke City,1629,4081,,,1,3,https://footballapi.pulselive.com/football/fixtures/14245/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:25.606375Z
2016-17,206,855377,14245,4,4,true,172574,goal,1271,22,"Goal!  Sunderland 0, Stoke City 2. Marko Arnautovic (Stoke City) left footed shot from the centre of the box to the bottom left corner. Assisted by Peter Crouch.",Marko Arnautovic,Stoke City,4823,1629,,,1,3,https://footballapi.pulselive.com/football/fixtures/14245/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:25.606375Z
2016-17,206,855377,14245,4,4,true,172543,goal,868,15,"Goal!  Sunderland 0, Stoke City 1. Marko Arnautovic (Stoke City) right footed shot from a difficult angle on the left to the top left corner.",Marko Arnautovic,Stoke City,4823,,,,1,3,https://footballapi.pulselive.com/football/fixtures/14245/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:25.606375Z
2016-17,207,855378,14246,4,2,false,172915,goal,4355,73,"Goal!  Swansea City 0, Arsenal 4. Alexis Sánchez (Arsenal) right footed shot from the centre of the box to the top left corner.",Alexis Sánchez,Arsenal,4973,,,,0,4,https://footballapi.pulselive.com/football/fixtures/14246/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:26.514837Z
2016-17,207,855378,14246,4,2,false,172666,goal,2214,37,"Goal!  Swansea City 0, Arsenal 1. Olivier Giroud (Arsenal) right footed shot from very close range to the top left corner.",Olivier Giroud,Arsenal,4481,,,,0,4,https://footballapi.pulselive.com/football/fixtures/14246/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:26.514837Z
2016-17,208,855379,14247,4,3,false,172442,goal,4862,82,"Goal!  Tottenham Hotspur 4, West Bromwich Albion 0. Harry Kane (Tottenham Hotspur) right footed shot from the centre of the box to the bottom left corner. Assisted by Dele Alli with a through ball.",Harry Kane,Tottenham Hotspur,3960,9167,,,4,0,https://footballapi.pulselive.com/football/fixtures/14247/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:27.323771Z
2016-17,208,855379,14247,4,3,false,172440,goal,4593,77,"Goal!  Tottenham Hotspur 3, West Bromwich Albion 0. Harry Kane (Tottenham Hotspur) right footed shot from the centre of the box to the centre of the goal. Assisted by Kyle Walker with a cross.",Harry Kane,Tottenham Hotspur,3960,3955,,,4,0,https://footballapi.pulselive.com/football/fixtures/14247/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:27.323771Z
2016-17,208,855379,14247,4,3,false,172359,goal,675,12,"Goal!  Tottenham Hotspur 1, West Bromwich Albion 0. Harry Kane (Tottenham Hotspur) right footed shot from the centre of the box to the top left corner. Assisted by Christian Eriksen with a through ball.",Harry Kane,Tottenham Hotspur,3960,4845,,,4,0,https://footballapi.pulselive.com/football/fixtures/14247/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:27.323771Z
2016-17,210,855381,14249,3,3,true,173002,goal,5127,86,"Goal!  West Ham United 3, Crystal Palace 0. Manuel Lanzini (West Ham United) right footed shot from the centre of the box to the bottom right corner. Assisted by Michail Antonio   following a fast break.",Manuel Lanzini,West Ham United,13872,9595,,,3,0,https://footballapi.pulselive.com/football/fixtures/14249/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:28.248647Z
2016-17,210,855381,14249,3,3,true,172959,goal,4709,79,"Goal!  West Ham United 2, Crystal Palace 0. Andy Carroll (West Ham United) left footed shot from the right side of the box to the top right corner. Assisted by Michail Antonio with a cross.",Andy Carroll,West Ham United,3175,9595,,,3,0,https://footballapi.pulselive.com/football/fixtures/14249/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:28.248647Z
2016-17,210,855381,14249,3,3,true,172875,goal,4026,68,"Goal!  West Ham United 1, Crystal Palace 0. Sofiane Feghouli (West Ham United) right footed shot from very close range to the centre of the goal. Assisted by Michail Antonio.",Sofiane Feghouli,West Ham United,7564,9595,,,3,0,https://footballapi.pulselive.com/football/fixtures/14249/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:28.248647Z
2016-17,211,855383,14250,3,3,true,175459,penalty goal,5834,90+8,"Goal!  Arsenal 2, Burnley 1. Alexis Sánchez (Arsenal) converts the penalty with a right footed shot to the centre of the goal.",Alexis Sánchez,Arsenal,4973,,,,2,1,https://footballapi.pulselive.com/football/fixtures/14250/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:29.142179Z
2016-17,211,855383,14250,3,3,true,175452,penalty goal,5561,90+3,"Goal!  Arsenal 1, Burnley 1. Andre Gray (Burnley) converts the penalty with a right footed shot to the centre of the goal.",Andre Gray,Burnley,9060,,,,2,1,https://footballapi.pulselive.com/football/fixtures/14250/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:29.142179Z
2016-17,211,855383,14250,3,3,true,175410,goal,3497,59,"Goal!  Arsenal 1, Burnley 0. Shkodran Mustafi (Arsenal) header from the centre of the box to the bottom left corner. Assisted by Mesut Özil with a cross   following a corner.",Shkodran Mustafi,Arsenal,3869,4714,,,2,1,https://footballapi.pulselive.com/football/fixtures/14250/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:29.142179Z
2016-17,212,855382,14251,4,4,true,175033,goal,4917,82,"Goal!  Bournemouth 2, Watford 2. Benik Afobe (Bournemouth) left footed shot from the left side of the box to the bottom right corner. Assisted by Andrew Surman.",Benik Afobe,Bournemouth,4040,2338,,,2,2,https://footballapi.pulselive.com/football/fixtures/14251/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:29.993913Z
2016-17,212,855382,14251,4,4,true,174935,goal,3795,64,"Goal!  Bournemouth 1, Watford 2. Troy Deeney (Watford) header from very close range to the bottom right corner. Assisted by Tom Cleverley with a cross   following a corner.",Troy Deeney,Watford,9947,3448,,,2,2,https://footballapi.pulselive.com/football/fixtures/14251/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:11:29.993913Z
