field_name,source_surface,resource,grain,player_link,fixture_link,club_link,matrix_class,canonical_attachment,relationship_kind,identity_contract
element_types[].squad_min_select,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
element_types[].squad_select,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
element_types[].sub_positions_locked,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
element_types[].ui_shirt_specific,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,event,OBSERVATION,canonical_fixture_to_source_match
elements[].assists,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].birth_date,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].bonus,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].bps,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].can_select,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].can_transact,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].chance_of_playing_next_round,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].chance_of_playing_this_round,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].clean_sheets,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].clean_sheets_per_90,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].clearances_blocks_interceptions,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].code,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].corners_and_indirect_freekicks_order,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].corners_and_indirect_freekicks_text,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].cost_change_event,fpl,bootstrap-static.json,player_match,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].cost_change_event_fall,fpl,bootstrap-static.json,player_match,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].cost_change_start,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].cost_change_start_fall,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].creativity,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].creativity_rank,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].creativity_rank_type,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].defensive_contribution,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].defensive_contribution_per_90,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].direct_freekicks_order,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].direct_freekicks_text,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].dreamteam_count,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].element_type,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].ep_next,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].ep_this,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].event_points,fpl,bootstrap-static.json,player_match,RELATIONSHIP_METADATA_PRESENT,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].expected_assists,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].expected_assists_per_90,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].expected_goal_involvements,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].expected_goal_involvements_per_90,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].expected_goals,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].expected_goals_conceded,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].expected_goals_conceded_per_90,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].expected_goals_per_90,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].first_name,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].form,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].form_rank,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].form_rank_type,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].goals_conceded,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].goals_conceded_per_90,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].goals_scored,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].has_temporary_code,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].ict_index,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].ict_index_rank,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].ict_index_rank_type,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].id,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,event,OBSERVATION,canonical_fixture_to_source_match
elements[].in_dreamteam,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].influence,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].influence_rank,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].influence_rank_type,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].known_name,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].minutes,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].news,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].news_added,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].now_cost,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].now_cost_rank,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].now_cost_rank_type,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].opta_code,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].own_goals,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].penalties_missed,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].penalties_order,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].penalties_saved,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].penalties_text,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].photo,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].points_per_game,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].points_per_game_rank,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].points_per_game_rank_type,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].price_change_calibrating,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].price_change_hourly_rate,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].price_change_locked_until,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].price_change_percent,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].price_change_projections,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].price_change_projections[].likelihood,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].price_change_projections[].offset,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].price_change_projections[].projected_percent,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].recoveries,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].red_cards,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].region,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].removed,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].saves,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].saves_per_90,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].scout_news_link,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].scout_risks,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].second_name,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].selected_by_percent,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].selected_rank,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].selected_rank_type,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].special,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].squad_number,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].starts,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].starts_per_90,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].status,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
elements[].tackles,fpl,bootstrap-static.json,player,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
