season,player_code,source_player_id,shots,shots_on_target,shots_off_target,blocked_shots,xgot,touches,hit_woodwork,passes,accurate_passes,accurate_opposition_half_passes,long_balls,accurate_long_balls,successful_crosses,key_passes_rich,big_chances_created_rich,successful_dribbles,unsuccessful_dribbles,ball_carries,progressive_carries,progressive_carry_distance,total_progression,possession_lost,tackles_rich,tackles_won,interceptions_won,clearances,aerial_duels_won,aerial_duels_lost,duels_won,duels_lost,contests_won,blocks,recoveries_rich,errors_leading_to_shot,errors_leading_to_goal,fouls_conceded,fouls_won,penalties_won,penalties_conceded,saves_rich,saves_inside_box,high_claims,keeper_sweeper_actions,accurate_keeper_sweeper_actions,penalties_faced
2017-18,169432,367228,5.0,3.0,1.0,1.0,,142.0,,99.0,68.0,49.0,1.0,,,1.0,1.0,,,,,,,54.0,4.0,2.0,,3.0,22.0,20.0,31.0,33.0,1.0,,10.0,,,4.0,4.0,,,,,,,,
2017-18,17127,369,2.0,2.0,,,,294.0,,247.0,226.0,82.0,14.0,7.0,,,,,,,,,,24.0,2.0,,6.0,21.0,23.0,7.0,28.0,10.0,,3.0,32.0,1.0,1.0,2.0,4.0,,,,,,,,
2017-18,171287,318927,5.0,,3.0,2.0,,1879.0,,1338.0,1129.0,570.0,107.0,49.0,10.0,17.0,2.0,,,,,,,346.0,56.0,18.0,36.0,47.0,32.0,31.0,121.0,82.0,23.0,8.0,143.0,1.0,,15.0,10.0,,,,,,,,
2017-18,171319,318967,12.0,,9.0,3.0,,579.0,,379.0,317.0,189.0,25.0,17.0,5.0,7.0,,,,,,,,145.0,12.0,2.0,7.0,4.0,2.0,13.0,59.0,72.0,25.0,1.0,50.0,1.0,,8.0,20.0,,,,,,,,
2017-18,171771,286085,1.0,1.0,,,,240.0,,182.0,137.0,49.0,35.0,8.0,,,,,,,,,,56.0,6.0,3.0,5.0,27.0,7.0,17.0,14.0,24.0,,1.0,26.0,,,3.0,1.0,,,,,,,,
2017-18,172246,354860,8.0,2.0,2.0,4.0,,1119.0,,616.0,411.0,268.0,121.0,45.0,22.0,25.0,1.0,,,,,,,366.0,23.0,13.0,17.0,38.0,15.0,22.0,63.0,74.0,16.0,10.0,94.0,,,17.0,11.0,,,,,,,,
2017-18,172567,792122,0.0,,,,,7.0,,4.0,3.0,2.0,,,,,,,,,,,,1.0,,,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,
2017-18,172632,355152,36.0,9.0,11.0,16.0,,961.0,1.0,557.0,442.0,306.0,48.0,26.0,18.0,29.0,4.0,,,,,,,294.0,17.0,5.0,11.0,11.0,5.0,24.0,90.0,104.0,38.0,,99.0,,1.0,7.0,30.0,1.0,,,,,,,
2017-18,172850,802695,6.0,1.0,3.0,2.0,,1553.0,,900.0,666.0,390.0,91.0,27.0,17.0,22.0,4.0,,,,,,,433.0,36.0,16.0,28.0,62.0,67.0,61.0,156.0,128.0,31.0,4.0,130.0,2.0,1.0,13.0,23.0,,,,,,,,
2017-18,17339,559,13.0,4.0,5.0,4.0,,1279.0,,1044.0,873.0,529.0,78.0,45.0,12.0,18.0,1.0,,,,,,,245.0,30.0,7.0,15.0,23.0,14.0,26.0,61.0,75.0,9.0,6.0,137.0,,1.0,8.0,8.0,1.0,,,,,,,
2017-18,17349,9692,14.0,5.0,2.0,7.0,,796.0,1.0,468.0,328.0,229.0,29.0,9.0,7.0,11.0,1.0,,,,,,,253.0,37.0,15.0,19.0,16.0,11.0,19.0,81.0,126.0,15.0,6.0,81.0,,,21.0,20.0,2.0,,,,,,,
2017-18,173514,359640,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,173515,359642,29.0,11.0,9.0,9.0,,391.0,2.0,246.0,197.0,141.0,11.0,6.0,,11.0,5.0,,,,,,,108.0,9.0,4.0,3.0,4.0,6.0,18.0,37.0,71.0,13.0,2.0,36.0,,,17.0,9.0,,,,,,,,
2017-18,173792,788768,0.0,,,,,4.0,,2.0,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,
2017-18,173804,795061,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,173807,795058,21.0,3.0,10.0,8.0,,1032.0,,691.0,539.0,328.0,48.0,22.0,5.0,11.0,,,,,,,,276.0,30.0,7.0,24.0,17.0,19.0,36.0,117.0,162.0,26.0,5.0,110.0,,,38.0,43.0,,,,,,,,
2017-18,173809,817559,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,173879,610766,42.0,15.0,16.0,11.0,,597.0,,300.0,203.0,142.0,15.0,6.0,2.0,12.0,3.0,,,,,,,235.0,10.0,4.0,1.0,11.0,39.0,58.0,103.0,153.0,27.0,1.0,41.0,,,15.0,27.0,,,,,,,,
2017-18,173904,566102,9.0,1.0,5.0,3.0,,2211.0,,1867.0,1670.0,562.0,218.0,121.0,1.0,4.0,,,,,,,,214.0,38.0,17.0,38.0,159.0,73.0,62.0,138.0,111.0,9.0,10.0,164.0,,,25.0,18.0,,,,,,,,
2017-18,173954,285989,1.0,,1.0,,,222.0,,155.0,123.0,73.0,26.0,13.0,2.0,,,,,,,,,42.0,11.0,6.0,12.0,12.0,4.0,3.0,18.0,11.0,3.0,1.0,23.0,,,3.0,,,,,,,,,
2017-18,174248,362692,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,174594,803185,0.0,,,,,7.0,,5.0,5.0,4.0,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,
2017-18,17476,6019,9.0,2.0,5.0,2.0,,1579.0,,1429.0,1323.0,503.0,119.0,84.0,,4.0,1.0,,,,,,,115.0,20.0,7.0,16.0,71.0,42.0,12.0,66.0,38.0,3.0,8.0,91.0,1.0,,18.0,1.0,,,,,,,,
2017-18,175941,822504,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,176297,814590,61.0,21.0,17.0,23.0,,1030.0,2.0,576.0,451.0,339.0,29.0,16.0,9.0,22.0,7.0,,,,,,,345.0,14.0,7.0,8.0,14.0,18.0,25.0,94.0,135.0,45.0,,52.0,,,21.0,17.0,,,,,,,,
2017-18,17745,1076,0.0,,,,,1323.0,,1032.0,512.0,238.0,840.0,331.0,,1.0,,,,,,,,528.0,1.0,,,38.0,12.0,,20.0,2.0,2.0,,312.0,3.0,2.0,,6.0,,,93.0,47.0,25.0,25.0,24.0,3.0
2017-18,17761,145188,18.0,5.0,10.0,3.0,,1579.0,,1094.0,798.0,250.0,278.0,119.0,2.0,7.0,1.0,,,,,,,327.0,46.0,11.0,50.0,219.0,147.0,62.0,225.0,113.0,11.0,43.0,126.0,2.0,,25.0,24.0,,2.0,,,,,,
2017-18,177815,372344,43.0,17.0,16.0,10.0,,845.0,,493.0,300.0,233.0,12.0,3.0,8.0,20.0,6.0,,,,,,,347.0,15.0,6.0,10.0,22.0,135.0,170.0,196.0,286.0,21.0,1.0,65.0,,1.0,43.0,27.0,4.0,,,,,,,
2017-18,178304,377108,22.0,5.0,11.0,6.0,,333.0,,161.0,102.0,79.0,5.0,2.0,,4.0,2.0,,,,,,,139.0,9.0,4.0,3.0,8.0,8.0,22.0,44.0,78.0,17.0,2.0,24.0,,,11.0,10.0,,,,,,,,
2017-18,17878,518,38.0,10.0,13.0,15.0,,2643.0,1.0,2189.0,1826.0,1281.0,221.0,127.0,43.0,91.0,8.0,,,,,,,529.0,68.0,23.0,22.0,23.0,10.0,23.0,118.0,126.0,18.0,4.0,171.0,2.0,,25.0,22.0,,,,,,,,
2017-18,179725,865046,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,179829,804181,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,179830,848512,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,17997,768,2.0,2.0,,,,784.0,,418.0,282.0,156.0,87.0,29.0,7.0,5.0,,,,,,,,215.0,17.0,5.0,22.0,66.0,29.0,27.0,65.0,67.0,3.0,6.0,61.0,,,22.0,19.0,,1.0,,,,,,
2017-18,18008,822,4.0,2.0,2.0,,,110.0,,88.0,77.0,54.0,3.0,2.0,,3.0,,,,,,,,18.0,2.0,,1.0,,,2.0,5.0,7.0,2.0,1.0,11.0,,,,1.0,,,,,,,,
2017-18,180151,357596,5.0,1.0,2.0,2.0,,334.0,,201.0,150.0,114.0,3.0,2.0,2.0,12.0,2.0,,,,,,,104.0,9.0,4.0,9.0,9.0,5.0,14.0,34.0,45.0,13.0,2.0,39.0,,,7.0,7.0,,,,,,,,
2017-18,18073,9741,15.0,6.0,5.0,4.0,,1705.0,,1324.0,1110.0,566.0,179.0,114.0,8.0,20.0,2.0,,,,,,,291.0,61.0,27.0,47.0,22.0,10.0,14.0,137.0,129.0,20.0,10.0,222.0,1.0,,28.0,46.0,,,,,,,,
2017-18,180736,826134,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,180804,817979,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,181911,788257,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,182156,293519,57.0,20.0,19.0,18.0,,1679.0,2.0,1091.0,919.0,762.0,19.0,14.0,21.0,60.0,13.0,,,,,,,455.0,27.0,9.0,13.0,6.0,16.0,14.0,154.0,160.0,85.0,1.0,122.0,,,24.0,27.0,,,,,,,,
2017-18,182436,843270,0.0,,,,,8.0,,8.0,7.0,5.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2017-18,184667,143334,1.0,,,1.0,,928.0,,751.0,682.0,238.0,52.0,30.0,,2.0,1.0,,,,,,,81.0,17.0,7.0,13.0,64.0,22.0,25.0,51.0,41.0,4.0,11.0,94.0,,1.0,10.0,9.0,,,,,,,,
2017-18,185431,804430,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,185478,559976,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,18656,2490,0.0,,,,,890.0,,630.0,352.0,153.0,486.0,208.0,,,,,,,,,,310.0,,,2.0,39.0,13.0,,15.0,2.0,,,215.0,1.0,2.0,1.0,3.0,,1.0,61.0,40.0,15.0,14.0,14.0,3.0
2017-18,18726,8994,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,18892,10589,18.0,4.0,4.0,10.0,,2083.0,1.0,1285.0,1022.0,609.0,217.0,95.0,34.0,26.0,5.0,,,,,,,466.0,53.0,11.0,57.0,72.0,19.0,21.0,136.0,120.0,29.0,5.0,168.0,1.0,,29.0,35.0,,,,,,,,
2017-18,19071,8944,0.0,,,,,8.0,,4.0,1.0,,3.0,1.0,,,,,,,,,,3.0,,,,4.0,2.0,,2.0,,,,,,,,,,,,,,,,
2017-18,19151,10540,25.0,5.0,14.0,6.0,,1321.0,,882.0,650.0,403.0,209.0,92.0,51.0,37.0,7.0,,,,,,,379.0,41.0,17.0,21.0,39.0,16.0,14.0,77.0,64.0,15.0,3.0,148.0,1.0,,15.0,6.0,,,,,,,,
2017-18,19159,20204,13.0,3.0,8.0,2.0,,1043.0,,732.0,591.0,170.0,132.0,53.0,,3.0,,,,,,,,151.0,23.0,3.0,36.0,170.0,52.0,42.0,81.0,73.0,2.0,23.0,96.0,2.0,1.0,25.0,4.0,,2.0,,,,,,
2017-18,19188,20278,19.0,5.0,11.0,3.0,,768.0,,566.0,452.0,138.0,108.0,47.0,,5.0,1.0,,,,,,,126.0,10.0,,23.0,97.0,49.0,33.0,68.0,57.0,7.0,14.0,72.0,,1.0,12.0,3.0,,1.0,,,,,,
2017-18,19197,19593,10.0,2.0,3.0,5.0,,337.0,,238.0,200.0,125.0,20.0,10.0,5.0,5.0,,,,,,,,77.0,13.0,,5.0,4.0,4.0,8.0,24.0,41.0,4.0,,27.0,,,14.0,3.0,,,,,,,,
2017-18,192290,804613,0.0,,,,,206.0,,135.0,108.0,61.0,17.0,5.0,,,,,,,,,,51.0,6.0,4.0,3.0,6.0,3.0,5.0,16.0,5.0,,,17.0,,,,7.0,,,,,,,,
2017-18,192301,280565,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,19272,13357,0.0,,,,,178.0,,125.0,81.0,35.0,40.0,16.0,1.0,,,,,,,,,47.0,8.0,2.0,11.0,15.0,15.0,10.0,26.0,16.0,1.0,4.0,26.0,,,2.0,2.0,,,,,,,,
2017-18,194164,781544,6.0,2.0,3.0,1.0,,749.0,1.0,475.0,320.0,139.0,121.0,44.0,3.0,7.0,1.0,,,,,,,202.0,23.0,9.0,23.0,82.0,33.0,41.0,75.0,68.0,8.0,9.0,57.0,1.0,1.0,12.0,12.0,,,,,,,,
2017-18,19419,9628,10.0,3.0,5.0,2.0,,1616.0,,1330.0,1184.0,353.0,96.0,47.0,,3.0,,,,,,,,164.0,29.0,9.0,27.0,123.0,93.0,31.0,141.0,61.0,4.0,14.0,103.0,,1.0,17.0,17.0,,,,,,,,
2017-18,194190,808680,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,194794,788255,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,195384,592010,16.0,6.0,3.0,7.0,,1163.0,1.0,812.0,644.0,343.0,84.0,41.0,,17.0,1.0,,,,,,,254.0,56.0,13.0,34.0,23.0,39.0,40.0,151.0,152.0,28.0,8.0,139.0,,,30.0,29.0,,,,,,,,
2017-18,19568,2525,0.0,,,,,94.0,,81.0,71.0,30.0,6.0,4.0,,,,,,,,,,14.0,3.0,1.0,1.0,1.0,,,4.0,5.0,1.0,,15.0,,,1.0,,,,,,,,,
2017-18,195851,879346,1.0,,1.0,,,436.0,,343.0,302.0,178.0,23.0,12.0,,2.0,,,,,,,,65.0,11.0,8.0,13.0,9.0,12.0,10.0,43.0,38.0,5.0,,44.0,,,7.0,16.0,,,,,,,,
2017-18,195855,909274,0.0,,,,,110.0,,82.0,67.0,45.0,7.0,3.0,,,,,,,,,,21.0,6.0,,2.0,1.0,1.0,2.0,9.0,14.0,1.0,1.0,9.0,,,4.0,1.0,,,,,,,,
2017-18,195859,831418,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,195864,839819,5.0,1.0,,4.0,,262.0,,166.0,126.0,85.0,21.0,13.0,1.0,4.0,,,,,,,,72.0,14.0,2.0,11.0,7.0,8.0,9.0,32.0,38.0,3.0,1.0,28.0,,,11.0,7.0,,,,,,,,
2017-18,197365,606346,3.0,1.0,1.0,1.0,,575.0,,426.0,367.0,105.0,47.0,18.0,,2.0,,,,,,,,66.0,17.0,3.0,25.0,56.0,17.0,8.0,47.0,30.0,4.0,6.0,58.0,1.0,,10.0,9.0,,,,,,,,
2017-18,197469,833057,2.0,,,2.0,,222.0,,163.0,137.0,64.0,23.0,12.0,,1.0,1.0,,,,,,,37.0,9.0,5.0,9.0,3.0,,1.0,14.0,17.0,,1.0,22.0,,,5.0,5.0,,,,,,,,
2017-18,19760,11692,6.0,2.0,2.0,2.0,,130.0,,88.0,60.0,48.0,2.0,,,4.0,,,,,,,,40.0,6.0,3.0,,6.0,15.0,17.0,24.0,26.0,,,4.0,,,4.0,4.0,,,,,,,,
2017-18,197937,608362,4.0,,2.0,2.0,,240.0,,140.0,111.0,81.0,5.0,3.0,2.0,4.0,1.0,,,,,,,76.0,6.0,4.0,7.0,2.0,5.0,7.0,29.0,38.0,13.0,,14.0,,,2.0,5.0,,,,,,,,
2017-18,19838,20581,0.0,,,,,624.0,,491.0,263.0,133.0,393.0,167.0,,,,,,,,,,229.0,,,,17.0,6.0,1.0,7.0,2.0,,,125.0,,,,2.0,,,44.0,31.0,13.0,10.0,10.0,2.0
2017-18,198501,791978,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,198504,803187,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,199404,859900,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,199583,794100,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,199598,847097,0.0,,,,,22.0,,19.0,19.0,3.0,1.0,1.0,,,,,,,,,,,1.0,,,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,
2017-18,199806,761366,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,200089,888550,1.0,,1.0,,,58.0,,40.0,31.0,14.0,1.0,1.0,,,,,,,,,,14.0,4.0,2.0,1.0,1.0,,3.0,4.0,8.0,,,1.0,,,3.0,,,,,,,,,
2017-18,20037,11764,19.0,5.0,10.0,4.0,,678.0,1.0,469.0,376.0,250.0,36.0,17.0,4.0,10.0,,,,,,,,187.0,7.0,1.0,13.0,13.0,8.0,16.0,42.0,65.0,19.0,1.0,48.0,2.0,,7.0,9.0,,,,,,,,
2017-18,200370,817575,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,200455,848680,0.0,,,,,6.0,,5.0,4.0,3.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,2.0,,,,,,1.0,,,,,,,,,
2017-18,20046,13148,10.0,3.0,5.0,2.0,,257.0,1.0,154.0,102.0,87.0,5.0,4.0,1.0,5.0,,,,,,,,100.0,6.0,3.0,,,22.0,30.0,51.0,75.0,14.0,,23.0,,,21.0,9.0,,,,,,,,
2017-18,200641,826139,2.0,,2.0,,,107.0,,79.0,73.0,55.0,2.0,1.0,,1.0,,,,,,,,16.0,4.0,3.0,3.0,,1.0,,8.0,3.0,1.0,,10.0,,,,2.0,,,,,,,,
2017-18,20066,16620,0.0,,,,,937.0,,688.0,317.0,207.0,599.0,229.0,,1.0,1.0,,,,,,,378.0,,,2.0,15.0,10.0,,10.0,,,,256.0,1.0,,,2.0,,,91.0,50.0,27.0,17.0,16.0,1.0
2017-18,200884,826145,2.0,1.0,1.0,,,35.0,,17.0,9.0,7.0,,,1.0,,,,,,,,,16.0,2.0,1.0,1.0,,2.0,4.0,4.0,7.0,,1.0,1.0,,,,,,,,,,,,
2017-18,201084,795260,8.0,,6.0,2.0,,992.0,,612.0,456.0,233.0,117.0,32.0,4.0,6.0,,,,,,,,243.0,42.0,16.0,31.0,66.0,19.0,22.0,85.0,66.0,11.0,9.0,97.0,1.0,,18.0,13.0,,,,,,,,
2017-18,20145,10597,10.0,2.0,6.0,2.0,,1342.0,,961.0,740.0,256.0,140.0,54.0,,4.0,,,,,,,,264.0,45.0,20.0,45.0,129.0,90.0,75.0,149.0,130.0,2.0,16.0,111.0,2.0,2.0,32.0,16.0,,,,,,,,
2017-18,201666,855647,1.0,,1.0,,,9.0,,6.0,6.0,6.0,,,,,,,,,,,,2.0,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,
2017-18,20208,9360,10.0,3.0,4.0,3.0,,369.0,1.0,246.0,156.0,94.0,67.0,23.0,8.0,7.0,3.0,,,,,,,129.0,9.0,4.0,9.0,9.0,7.0,5.0,36.0,29.0,12.0,,40.0,1.0,1.0,8.0,8.0,,,,,,,,
2017-18,20310,52741,0.0,,,,,114.0,,88.0,61.0,8.0,42.0,17.0,,,,,,,,,,27.0,,,,5.0,2.0,,2.0,,,,24.0,,,,,,,7.0,3.0,1.0,1.0,1.0,
2017-18,203341,787885,41.0,6.0,21.0,14.0,,2310.0,2.0,1683.0,1280.0,645.0,176.0,79.0,1.0,13.0,,,,,,,,517.0,138.0,46.0,50.0,95.0,118.0,75.0,314.0,260.0,33.0,10.0,296.0,2.0,,60.0,26.0,1.0,,,,,,,
2017-18,204216,816519,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,204480,856714,5.0,,3.0,2.0,,778.0,,573.0,451.0,160.0,111.0,43.0,,2.0,,,,,,,,139.0,36.0,20.0,27.0,70.0,31.0,35.0,71.0,53.0,2.0,13.0,72.0,,1.0,5.0,2.0,,,,,,,,
2017-18,20452,10486,33.0,13.0,14.0,6.0,,685.0,,395.0,264.0,199.0,6.0,5.0,4.0,22.0,2.0,,,,,,,230.0,25.0,10.0,12.0,29.0,77.0,113.0,150.0,201.0,9.0,2.0,42.0,,,34.0,40.0,1.0,,,,,,,
2017-18,20467,10501,19.0,9.0,4.0,6.0,,609.0,,326.0,247.0,178.0,20.0,9.0,12.0,15.0,5.0,,,,,,,202.0,28.0,19.0,9.0,11.0,7.0,19.0,91.0,75.0,28.0,,76.0,,,7.0,28.0,,,,,,,,
2017-18,204760,865048,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,20480,18154,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,20481,9682,3.0,,3.0,,,86.0,1.0,66.0,55.0,25.0,6.0,2.0,,1.0,,,,,,,,14.0,3.0,1.0,1.0,1.0,,2.0,5.0,8.0,1.0,2.0,2.0,,,1.0,1.0,,,,,,,,
2017-18,205102,844763,13.0,6.0,4.0,3.0,,671.0,,421.0,324.0,222.0,10.0,5.0,4.0,15.0,,,,,,,,188.0,32.0,8.0,14.0,12.0,11.0,17.0,87.0,95.0,31.0,,90.0,,,14.0,13.0,,,,,,,,
2017-18,20529,20097,53.0,25.0,21.0,7.0,,1012.0,,664.0,366.0,238.0,15.0,3.0,,17.0,2.0,,,,,,,439.0,18.0,7.0,5.0,27.0,117.0,150.0,190.0,269.0,7.0,4.0,69.0,,,60.0,50.0,3.0,,,,,,,
2017-18,205533,858194,1.0,1.0,,,,12.0,,7.0,6.0,5.0,,,,,,,,,,,,3.0,1.0,1.0,,,,,1.0,2.0,,,2.0,,,1.0,,,,,,,,,
2017-18,205651,794839,56.0,33.0,14.0,9.0,,860.0,3.0,591.0,471.0,349.0,15.0,11.0,,21.0,4.0,,,,,,,207.0,23.0,9.0,8.0,6.0,21.0,45.0,86.0,126.0,24.0,,53.0,,,28.0,18.0,,,,,,,,
2017-18,206325,287643,5.0,2.0,3.0,,,787.0,,672.0,621.0,419.0,25.0,17.0,,8.0,,,,,,,,69.0,23.0,11.0,6.0,7.0,16.0,3.0,43.0,18.0,3.0,,32.0,,,7.0,1.0,,,,,,,,
2017-18,20658,11796,6.0,1.0,4.0,1.0,,2134.0,,1153.0,844.0,473.0,149.0,53.0,13.0,17.0,,,,,,,,510.0,96.0,33.0,61.0,124.0,58.0,57.0,194.0,159.0,7.0,13.0,182.0,,,33.0,34.0,,2.0,,,,,,
2017-18,20664,11781,54.0,20.0,22.0,12.0,,2832.0,1.0,2429.0,2160.0,1544.0,73.0,44.0,16.0,63.0,14.0,,,,,,,410.0,32.0,11.0,18.0,6.0,17.0,11.0,120.0,107.0,38.0,5.0,135.0,,,21.0,36.0,,,,,,,,
2017-18,206915,927353,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,20695,11820,16.0,3.0,4.0,9.0,,2364.0,,1602.0,1367.0,786.0,169.0,75.0,14.0,23.0,1.0,,,,,,,405.0,57.0,15.0,48.0,60.0,22.0,25.0,128.0,119.0,29.0,6.0,188.0,,,38.0,20.0,,,,,,,,
2017-18,209043,877995,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,209046,867442,2.0,1.0,,1.0,,29.0,,16.0,12.0,9.0,2.0,1.0,,,,,,,,,,10.0,,,,,,,5.0,,5.0,,,,,,,,,,,,,,
2017-18,209212,869936,1.0,,,1.0,,279.0,,162.0,116.0,46.0,32.0,9.0,2.0,1.0,1.0,,,,,,,72.0,15.0,1.0,5.0,19.0,8.0,6.0,28.0,9.0,3.0,2.0,29.0,,,3.0,2.0,,,,,,,,
2017-18,209244,859765,0.0,,,,,59.0,,44.0,40.0,32.0,,,1.0,2.0,1.0,,,,,,,9.0,1.0,1.0,,1.0,,3.0,7.0,5.0,3.0,,,,,1.0,3.0,,,,,,,,
2017-18,209413,908631,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,209420,925398,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,210207,796374,6.0,2.0,4.0,,,376.0,,227.0,179.0,138.0,8.0,4.0,3.0,7.0,,,,,,,,113.0,9.0,6.0,8.0,7.0,14.0,11.0,53.0,50.0,16.0,,33.0,,,1.0,14.0,,,,,,,,
2017-18,210237,280835,0.0,,,,,17.0,,14.0,11.0,8.0,1.0,,,1.0,,,,,,,,4.0,2.0,2.0,,,,2.0,2.0,3.0,,,2.0,,,,,,,,,,,,
2017-18,21083,14231,10.0,2.0,4.0,4.0,,771.0,1.0,511.0,414.0,284.0,12.0,5.0,5.0,10.0,1.0,,,,,,,227.0,22.0,9.0,11.0,2.0,5.0,29.0,69.0,115.0,22.0,,82.0,,,17.0,20.0,,,,,,,,
2017-18,21205,18122,0.0,,,,,131.0,,94.0,48.0,29.0,80.0,34.0,,,,,,,,,,50.0,,,,1.0,1.0,,1.0,,,,34.0,,,,,,,8.0,4.0,1.0,,,
2017-18,212319,840217,95.0,22.0,47.0,26.0,,1583.0,2.0,804.0,514.0,369.0,27.0,8.0,6.0,26.0,6.0,,,,,,,601.0,64.0,25.0,24.0,29.0,120.0,162.0,325.0,356.0,47.0,5.0,138.0,1.0,,37.0,95.0,2.0,,,,,,,
2017-18,214225,828640,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,214590,863653,0.0,,,,,444.0,,203.0,148.0,93.0,28.0,5.0,4.0,3.0,,,,,,,,114.0,29.0,18.0,15.0,34.0,9.0,10.0,54.0,24.0,13.0,7.0,38.0,,,2.0,3.0,,,,,,,,
2017-18,215457,843765,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,216058,842582,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,216183,835485,3.0,1.0,1.0,1.0,,55.0,,28.0,25.0,20.0,1.0,1.0,,,,,,,,,,14.0,1.0,,1.0,,,3.0,6.0,5.0,1.0,,8.0,,,1.0,4.0,,,,,,,,
2017-18,216554,825453,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,217989,902086,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,218112,818036,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,219002,823631,1.0,,1.0,,,12.0,,6.0,6.0,5.0,,,1.0,2.0,,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
2017-18,219352,824200,3.0,,1.0,2.0,,91.0,,45.0,38.0,25.0,3.0,2.0,,2.0,1.0,,,,,,,28.0,1.0,1.0,1.0,2.0,1.0,2.0,13.0,18.0,8.0,,10.0,,,5.0,3.0,,,,,,,,
