season,name,persistent_team_code,research_player_ids,source_player_ids,status
2020-21,lyanco evangelista silveira neves vojnovic,20,567,,MISSING_SOURCE_PLAYER
2020-21,mahmoud ahmed ibrahim hassan,7,37,,MISSING_SOURCE_PLAYER
2020-21,mahmoud trezeguet,11,,295361,MISSING_RESEARCH_RECORD
2020-21,malang sarr,8,501,,MISSING_SOURCE_PLAYER
2020-21,marc albrighton,1,,47737,MISSING_RESEARCH_RECORD
2020-21,marc guehi,31,477,,MISSING_SOURCE_PLAYER
2020-21,marcelo de araujo pitaluga filho,14,656,,MISSING_SOURCE_PLAYER
2020-21,marcelo flores,3,720,,MISSING_SOURCE_PLAYER
2020-21,marcos alonso,54,,69408,MISSING_RESEARCH_RECORD
2020-21,marcos alonso,8,122,,MISSING_SOURCE_PLAYER
2020-21,marcus bettinelli,8,606,,MISSING_SOURCE_PLAYER
2020-21,marcus rashford,3,,814590,MISSING_RESEARCH_RECORD
2020-21,mark gillespie,90,,108508,MISSING_RESEARCH_RECORD
2020-21,martin degaard,3,558,,MISSING_SOURCE_PLAYER
2020-21,martin degaard,36,,547410,MISSING_RESEARCH_RECORD
2020-21,martin dubravka,90,,42209,MISSING_RESEARCH_RECORD
2020-21,martin kelly,31,151,,MISSING_SOURCE_PLAYER
2020-21,marvelous nakamba,11,,556904,MISSING_RESEARCH_RECORD
2020-21,marvelous nakamba,7,41,,MISSING_SOURCE_PLAYER
2020-21,mason greenwood,3,,942116,MISSING_RESEARCH_RECORD
2020-21,mason holgate,11,178,,MISSING_SOURCE_PLAYER
2020-21,mason holgate,14,,781544,MISSING_RESEARCH_RECORD
2020-21,mason mount,54,,836694,MISSING_RESEARCH_RECORD
2020-21,mason mount,8,138,,MISSING_SOURCE_PLAYER
2020-21,matej vydra,90,111,,MISSING_SOURCE_PLAYER
2020-21,mateo kovacic,54,,136710,MISSING_RESEARCH_RECORD
2020-21,mateo kovacic,8,125,,MISSING_SOURCE_PLAYER
2020-21,mateusz bogusz,7,,928455,MISSING_RESEARCH_RECORD
2020-21,mateusz klich,7,,44900,MISSING_RESEARCH_RECORD
2020-21,mathew ryan,36,,134029,MISSING_RESEARCH_RECORD
2020-21,matt doherty,31,,143047,MISSING_RESEARCH_RECORD
2020-21,matt macey,36,,225096,MISSING_RESEARCH_RECORD
2020-21,matt ritchie,90,,42699,MISSING_RESEARCH_RECORD
2020-21,matt targett,11,,368134,MISSING_RESEARCH_RECORD
2020-21,matt targett,7,39,,MISSING_SOURCE_PLAYER
2020-21,matteo guendouzi,3,25,,MISSING_SOURCE_PLAYER
2020-21,matthew cash,7,44,,MISSING_SOURCE_PLAYER
2020-21,matthew longstaff,90,,988963,MISSING_RESEARCH_RECORD
2020-21,matthew lowton,90,110,,MISSING_SOURCE_PLAYER
2020-21,matty cash,11,,833956,MISSING_RESEARCH_RECORD
2020-21,maxwel cornet,90,578,,MISSING_SOURCE_PLAYER
2020-21,mazeed ogungbo,3,719,,MISSING_SOURCE_PLAYER
2020-21,mbwana ally samatta,7,48,,MISSING_SOURCE_PLAYER
2020-21,michael keane,11,169,,MISSING_SOURCE_PLAYER
2020-21,michael keane,14,,110846,MISSING_RESEARCH_RECORD
2020-21,michael obafemi,20,348,,MISSING_SOURCE_PLAYER
2020-21,michael obafemi,39,,921216,MISSING_RESEARCH_RECORD
2020-21,michael olise,31,464,,MISSING_SOURCE_PLAYER
2020-21,michy batshuayi,8,126,,MISSING_SOURCE_PLAYER
2020-21,miguel almiron,90,,333373,MISSING_RESEARCH_RECORD
2020-21,miguel azeez,3,721,,MISSING_SOURCE_PLAYER
2020-21,miguel azeez,36,,980636,MISSING_RESEARCH_RECORD
2020-21,mika biereth,3,694,,MISSING_SOURCE_PLAYER
2020-21,mohamed elneny,36,,159675,MISSING_RESEARCH_RECORD
2020-21,mohamed elyounoussi,20,517,,MISSING_SOURCE_PLAYER
2020-21,mohamed naser el sayed elneny,3,12,,MISSING_SOURCE_PLAYER
2020-21,mohamed salah,14,233,,MISSING_SOURCE_PLAYER
2020-21,mohamed salah,4,,159665,MISSING_RESEARCH_RECORD
2020-21,mohammed salisu,20,351,,MISSING_SOURCE_PLAYER
2020-21,mohammed salisu,39,,946158,MISSING_RESEARCH_RECORD
2020-21,moise kean,11,564,,MISSING_SOURCE_PLAYER
2020-21,moise kean,14,,835601,MISSING_RESEARCH_RECORD
2020-21,morgan sanson,11,,250133,MISSING_RESEARCH_RECORD
2020-21,morgan sanson,7,34,,MISSING_SOURCE_PLAYER
2020-21,moussa djenepo,20,350,,MISSING_SOURCE_PLAYER
2020-21,moussa djenepo,39,,869910,MISSING_RESEARCH_RECORD
2020-21,moussa sissoko,31,,27014,MISSING_RESEARCH_RECORD
2020-21,naby keita,14,239,,MISSING_SOURCE_PLAYER
2020-21,naby keita,4,,365772,MISSING_RESEARCH_RECORD
2020-21,nampalys mendy,1,,123166,MISSING_RESEARCH_RECORD
2020-21,nathan bishop,3,,875479,MISSING_RESEARCH_RECORD
2020-21,nathan broadhead,11,545,,MISSING_SOURCE_PLAYER
2020-21,nathan broadhead,14,,911710,MISSING_RESEARCH_RECORD
2020-21,nathan collins,90,451,,MISSING_SOURCE_PLAYER
2020-21,nathan ferguson,31,161,,MISSING_SOURCE_PLAYER
2020-21,nathan patterson,11,674,,MISSING_SOURCE_PLAYER
2020-21,nathan redmond,20,336,,MISSING_SOURCE_PLAYER
2020-21,nathan redmond,39,,115346,MISSING_RESEARCH_RECORD
2020-21,nathan tella,20,346,,MISSING_SOURCE_PLAYER
2020-21,nathan tella,39,,920379,MISSING_RESEARCH_RECORD
2020-21,nathaniel clyne,31,493,,MISSING_SOURCE_PLAYER
2020-21,nathaniel phillips,14,241,,MISSING_SOURCE_PLAYER
2020-21,nathaniel phillips,4,,920393,MISSING_RESEARCH_RECORD
2020-21,neco williams,14,246,,MISSING_SOURCE_PLAYER
2020-21,neco williams,4,,927356,MISSING_RESEARCH_RECORD
2020-21,neil taylor,11,,30243,MISSING_RESEARCH_RECORD
2020-21,nemanja matic,3,,44241,MISSING_RESEARCH_RECORD
2020-21,ngolo kante,54,,234148,MISSING_RESEARCH_RECORD
2020-21,ngolo kante,8,130,,MISSING_SOURCE_PLAYER
2020-21,niall huggins,7,,994920,MISSING_RESEARCH_RECORD
2020-21,nick pope,90,112,,MISSING_SOURCE_PLAYER
2020-21,nicolas pepe,3,17,,MISSING_SOURCE_PLAYER
2020-21,nicolas pepe,36,,593526,MISSING_RESEARCH_RECORD
2020-21,niels nkounkou,11,570,,MISSING_SOURCE_PLAYER
2020-21,niels nkounkou,14,,941179,MISSING_RESEARCH_RECORD
2020-21,nile john,31,,1001848,MISSING_RESEARCH_RECORD
2020-21,nuno varela tavares,3,466,,MISSING_SOURCE_PLAYER
2020-21,odion ighalo,3,,29774,MISSING_RESEARCH_RECORD
2020-21,odsonne edouard,31,586,,MISSING_SOURCE_PLAYER
2020-21,oliver casey,7,,1009707,MISSING_RESEARCH_RECORD
2020-21,olivier giroud,54,,39070,MISSING_RESEARCH_RECORD
2020-21,olivier giroud,8,120,,MISSING_SOURCE_PLAYER
2020-21,ollie watkins,11,,555386,MISSING_RESEARCH_RECORD
2020-21,ollie watkins,7,40,,MISSING_SOURCE_PLAYER
2020-21,omari hutchinson,3,692,,MISSING_SOURCE_PLAYER
2020-21,oriol romeu,39,,69416,MISSING_RESEARCH_RECORD
2020-21,oriol romeu vidal,20,335,,MISSING_SOURCE_PLAYER
2020-21,owen beck,14,627,,MISSING_SOURCE_PLAYER
2020-21,owen dodgson,90,565,,MISSING_SOURCE_PLAYER
2020-21,ozan kabak,4,,857740,MISSING_RESEARCH_RECORD
2020-21,pablo hernandez,7,,28088,MISSING_RESEARCH_RECORD
2020-21,pablo mari,3,8,,MISSING_SOURCE_PLAYER
2020-21,pablo mari,36,,208988,MISSING_RESEARCH_RECORD
2020-21,pascal struijk,7,,836675,MISSING_RESEARCH_RECORD
2020-21,patrick bamford,7,,204336,MISSING_RESEARCH_RECORD
2020-21,paul dummett,90,,185995,MISSING_RESEARCH_RECORD
2020-21,paul pogba,3,,111802,MISSING_RESEARCH_RECORD
2020-21,phil bardsley,90,99,,MISSING_SOURCE_PLAYER
2020-21,philippe coutinho correia,7,681,,MISSING_SOURCE_PLAYER
2020-21,pierre emerick aubameyang,3,4,,MISSING_SOURCE_PLAYER
2020-21,pierre emerick aubameyang,36,,51498,MISSING_RESEARCH_RECORD
2020-21,pierre emile h jbjerg,31,,149593,MISSING_RESEARCH_RECORD
2020-21,raphinha,7,,831005,MISSING_RESEARCH_RECORD
2020-21,reece hannam,31,540,,MISSING_SOURCE_PLAYER
2020-21,reece james,54,,885908,MISSING_RESEARCH_RECORD
2020-21,reece james,8,142,,MISSING_SOURCE_PLAYER
2020-21,reece welch,11,623,,MISSING_SOURCE_PLAYER
2020-21,reece welch,14,,1101370,MISSING_RESEARCH_RECORD
2020-21,reiss nelson,3,531,,MISSING_SOURCE_PLAYER
2020-21,reiss nelson,36,,826139,MISSING_RESEARCH_RECORD
2020-21,remi matthews,31,561,,MISSING_SOURCE_PLAYER
2020-21,rhys williams,14,247,,MISSING_SOURCE_PLAYER
2020-21,rhys williams,4,,902091,MISSING_RESEARCH_RECORD
2020-21,ricardo pereira,1,,221200,MISSING_RESEARCH_RECORD
2020-21,richarlison,14,,840217,MISSING_RESEARCH_RECORD
2020-21,richarlison de andrade,11,180,,MISSING_SOURCE_PLAYER
2020-21,rob holding,3,14,,MISSING_SOURCE_PLAYER
2020-21,rob holding,36,,793228,MISSING_RESEARCH_RECORD
2020-21,robert kenedy nunes do nascimento,8,690,,MISSING_SOURCE_PLAYER
2020-21,robert street,31,542,,MISSING_SOURCE_PLAYER
2020-21,roberto firmino,14,228,,MISSING_SOURCE_PLAYER
2020-21,roberto firmino,4,,143697,MISSING_RESEARCH_RECORD
2020-21,robin koch,7,,581302,MISSING_RESEARCH_RECORD
2020-21,robin olsen,14,,26025,MISSING_RESEARCH_RECORD
2020-21,robin olsen,7,691,,MISSING_SOURCE_PLAYER
2020-21,rodrigo,7,,542472,MISSING_RESEARCH_RECORD
2020-21,romain perraud,20,460,,MISSING_SOURCE_PLAYER
2020-21,romelu lukaku,8,529,,MISSING_SOURCE_PLAYER
2020-21,ross barkley,11,,98435,MISSING_RESEARCH_RECORD
2020-21,ross barkley,54,,98435,MISSING_RESEARCH_RECORD
2020-21,ross barkley,8,124,,MISSING_SOURCE_PLAYER
2020-21,ruben loftus cheek,54,,284441,MISSING_RESEARCH_RECORD
2020-21,ruben loftus cheek,8,132,,MISSING_SOURCE_PLAYER
2020-21,runar alex runarsson,3,2,,MISSING_SOURCE_PLAYER
2020-21,runar alex runarsson,36,,187023,MISSING_RESEARCH_RECORD
2020-21,ryan alebiosu,3,695,,MISSING_SOURCE_PLAYER
2020-21,ryan astley,14,,988830,MISSING_RESEARCH_RECORD
2020-21,ryan bertrand,39,,20756,MISSING_RESEARCH_RECORD
2020-21,ryan finnigan,39,,1089682,MISSING_RESEARCH_RECORD
2020-21,ryan fraser,90,,138261,MISSING_RESEARCH_RECORD
2020-21,sadio mane,14,230,,MISSING_SOURCE_PLAYER
2020-21,sadio mane,4,,217704,MISSING_RESEARCH_RECORD
2020-21,salah eddine oulad mhand,3,693,,MISSING_SOURCE_PLAYER
2020-21,salomon rondon,11,591,,MISSING_SOURCE_PLAYER
2020-21,sam greenwood,7,,980640,MISSING_RESEARCH_RECORD
2020-21,sam waller,90,708,,MISSING_SOURCE_PLAYER
2020-21,saul niguez,8,592,,MISSING_SOURCE_PLAYER
2020-21,scott banks,31,543,,MISSING_SOURCE_PLAYER
2020-21,scott mctominay,3,,879346,MISSING_RESEARCH_RECORD
2020-21,sead kolasinac,3,11,,MISSING_SOURCE_PLAYER
2020-21,sead kolasinac,36,,142148,MISSING_RESEARCH_RECORD
2020-21,seamus coleman,11,165,,MISSING_SOURCE_PLAYER
2020-21,seamus coleman,14,,76632,MISSING_RESEARCH_RECORD
2020-21,sean longstaff,90,,866191,MISSING_RESEARCH_RECORD
2020-21,serge aurier,31,,105697,MISSING_RESEARCH_RECORD
2020-21,sergio reguilon,31,,858195,MISSING_RESEARCH_RECORD
2020-21,shane flynn,1,,1065138,MISSING_RESEARCH_RECORD
2020-21,shane long,20,519,,MISSING_SOURCE_PLAYER
2020-21,shane long,39,,10486,MISSING_RESEARCH_RECORD
2020-21,shkodran mustafi,36,,89894,MISSING_RESEARCH_RECORD
2020-21,shola shoretire,3,,966655,MISSING_RESEARCH_RECORD
2020-21,sidnei tavares,1,,989889,MISSING_RESEARCH_RECORD
2020-21,son heung min,31,,111505,MISSING_RESEARCH_RECORD
2020-21,steven bergwijn,31,,361798,MISSING_RESEARCH_RECORD
2020-21,stuart armstrong,20,339,,MISSING_SOURCE_PLAYER
2020-21,stuart armstrong,39,,117083,MISSING_RESEARCH_RECORD
2020-21,stuart dallas,7,,78454,MISSING_RESEARCH_RECORD
2020-21,takehiro tomiyasu,3,590,,MISSING_SOURCE_PLAYER
2020-21,takumi minamino,14,236,,MISSING_SOURCE_PLAYER
2020-21,takumi minamino,39,,155818,MISSING_RESEARCH_RECORD
2020-21,takumi minamino,4,,155818,MISSING_RESEARCH_RECORD
2020-21,tammy abraham,54,,610766,MISSING_RESEARCH_RECORD
2020-21,tammy abraham,8,136,,MISSING_SOURCE_PLAYER
2020-21,tanguy ndombele,31,,845486,MISSING_RESEARCH_RECORD
2020-21,tawanda maswanhise,1,,1065210,MISSING_RESEARCH_RECORD
2020-21,tayo adaramola,31,709,,MISSING_SOURCE_PLAYER
2020-21,thakgalo khanya leshabela,1,,861974,MISSING_RESEARCH_RECORD
2020-21,thanawat suengchitthawon,1,,1065140,MISSING_RESEARCH_RECORD
2020-21,theo walcott,14,,10501,MISSING_RESEARCH_RECORD
2020-21,theo walcott,20,332,,MISSING_SOURCE_PLAYER
2020-21,theo walcott,39,,10501,MISSING_RESEARCH_RECORD
2020-21,thiago alcantara,4,,53825,MISSING_RESEARCH_RECORD
2020-21,thiago alcantara do nascimento,14,225,,MISSING_SOURCE_PLAYER
2020-21,thiago emiliano da silva,8,121,,MISSING_SOURCE_PLAYER
2020-21,thiago silva,54,,33541,MISSING_RESEARCH_RECORD
2020-21,thierry small,20,667,,MISSING_SOURCE_PLAYER
2020-21,thomas partey,3,15,,MISSING_SOURCE_PLAYER
2020-21,thomas partey,36,,316148,MISSING_RESEARCH_RECORD
2020-21,tim iroegbunam,7,638,,MISSING_SOURCE_PLAYER
2020-21,timo werner,54,,232306,MISSING_RESEARCH_RECORD
2020-21,timo werner,8,134,,MISSING_SOURCE_PLAYER
2020-21,timothy castagne,1,,329417,MISSING_RESEARCH_RECORD
2020-21,timothy fosu mensah,3,,795260,MISSING_RESEARCH_RECORD
2020-21,tino anjorin,54,,907667,MISSING_RESEARCH_RECORD
2020-21,tino livramento,20,491,,MISSING_SOURCE_PLAYER
2020-21,tino livramento,54,,980634,MISSING_RESEARCH_RECORD
2020-21,toby alderweireld,31,,44575,MISSING_RESEARCH_RECORD
2020-21,tom davies,11,176,,MISSING_SOURCE_PLAYER
2020-21,tom davies,14,,795058,MISSING_RESEARCH_RECORD
2020-21,tom heaton,11,,18122,MISSING_RESEARCH_RECORD
2020-21,tommi oreilly,7,713,,MISSING_SOURCE_PLAYER
2020-21,trent alexander arnold,14,237,,MISSING_SOURCE_PLAYER
2020-21,trent alexander arnold,4,,795064,MISSING_RESEARCH_RECORD
2020-21,trevoh chalobah,8,527,,MISSING_SOURCE_PLAYER
2020-21,tyler dibling,20,731,,MISSING_SOURCE_PLAYER
2020-21,tyler morton,14,620,,MISSING_SOURCE_PLAYER
2020-21,tyler onyango,11,630,,MISSING_SOURCE_PLAYER
2020-21,tyler onyango,14,,1004342,MISSING_RESEARCH_RECORD
