field_name,source_surface,resource,grain,family,player_status,player_reason,fixture_status,fixture_reason,team_club_status,team_club_reason,relationship_contract,identity_route,temporal_route
accurateBackZonePass,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
accurateChippedPass,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
accurateCornersIntobox,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
accurateCross,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
accurateCrossNocorner,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
accurateFlickOn,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
accurateFreekickCross,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
accurateFwdZonePass,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
accurateGoalKicks,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
accurateKeeperSweeper,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
accurateKeeperThrows,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
accurateLaunches,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
accurateLayoffs,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
accurateLongBalls,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
accurateOppositionHalfPasses,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
accurateOwnHalfPasses,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
accuratePass,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
accuratePullBack,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
accurateThroughBall,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
accurateThrows,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
aerialDuels,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
aerialDuelsLost,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
aerialDuelsWon,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
aerialLost,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
aerialWon,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
age,FRL_LOCAL_CSV,squad,squad,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
appearances,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attAssistOpenplay,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attAssistSetplay,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attCorner,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attFastbreak,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attFreekickGoal,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attFreekickMiss,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attFreekickPost,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attFreekickTarget,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attFreekickTotal,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attIboxOwnGoal,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attLgCentre,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attLgLeft,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attLgRight,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attOboxOwnGoal,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attObxdLeft,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attObxdRight,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attOneOnOne,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attOpenplay,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attPenGoal,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attPenMiss,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attPenPost,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attPenTarget,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attPostHigh,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attPostLeft,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attPostRight,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attSetpiece,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attemptedTackleFoul,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attemptsConcededIbox,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attemptsConcededObox,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attemptsFromSetPieces,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attemptsIbox,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attemptsObox,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
attendance,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
awayGoals,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
backwardPass,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
backwardPasses,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
ballCarriesCount,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
ballRecovery,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
bigChanceCreated,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
bigChanceMissed,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
bigChanceScored,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
birthCountry,FRL_LOCAL_CSV,squad,squad,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
birthDate,FRL_LOCAL_CSV,squad,squad,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
blockedCross,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
blockedPass,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
blockedScoringAtt,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
blockedScoringAttempt,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
blockedShots,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
blocks,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
captured_at,local_json,raw_upstream,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
catches,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
challengeLost,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
chips,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
chips[].chip_type,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
chips[].id,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
chips[].name,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
chips[].number,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
chips[].overrides,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
chips[].overrides.element_types,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
chips[].overrides.pick_multiplier,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
chips[].overrides.rules,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
chips[].overrides.scoring,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
chips[].start_event,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
chips[].stop_event,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
cleanSheets,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
clearanceOffLine,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
clearancesOffTheLine,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
contentiousDecision,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
cornerTaken,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
cornersTakenInclShortCorners,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
cornersWon,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
crossNotClaimed,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
crosses18yard,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
crosses18yardplus,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
crossesNotClaimed,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
defenderGoals,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
displayName,FRL_LOCAL_CSV,squad,squad,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
dispossessed,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
divingSave,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
drops,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
duelLost,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
duelWon,FRL_LOCAL_CSV,player_match,player_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
duels,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
duelsLost,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
duelsWon,FRL_LOCAL_CSV,player_season,player_season,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
effectiveBlockedCross,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
effectiveClearance,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
effectiveHeadClearance,FRL_LOCAL_CSV,team_match,team_match,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
element_stats,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
element_stats[].label,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
element_stats[].name,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
element_types,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
element_types[].element_count,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
element_types[].id,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
element_types[].plural_name,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
element_types[].plural_name_short,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
element_types[].singular_name,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
element_types[].singular_name_short,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
element_types[].squad_max_play,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
element_types[].squad_max_select,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
element_types[].squad_min_play,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
element_types[].squad_min_select,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
element_types[].squad_select,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
element_types[].sub_positions_locked,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
element_types[].ui_shirt_specific,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].assists,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].birth_date,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].bonus,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].bps,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].can_select,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].can_transact,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].chance_of_playing_next_round,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].chance_of_playing_this_round,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].clean_sheets,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].clean_sheets_per_90,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].clearances_blocks_interceptions,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].code,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].corners_and_indirect_freekicks_order,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].corners_and_indirect_freekicks_text,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].cost_change_event,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].cost_change_event_fall,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].cost_change_start,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].cost_change_start_fall,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].creativity,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].creativity_rank,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].creativity_rank_type,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].defensive_contribution,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].defensive_contribution_per_90,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].direct_freekicks_order,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].direct_freekicks_text,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].dreamteam_count,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].element_type,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].ep_next,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].ep_this,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
elements[].event_points,fpl,bootstrap-static.json,sample_payload,,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,UNCLASSIFIED_STATUS,,,
