season,source_player_id,source_player_name,source_position,source_appearances,source_starts,source_minutes,expected_goals,expected_assists,accurate_opposition_half_passes,forward_passes,recoveries,tackles_won
2018-19,87107,Cyrus Christie,Defender,28.0,19.0,1945.0,0.4865,1.6036,364.0,300.0,94.0,22.0
2018-19,87428,Elias Kachunga,Forward,20.0,13.0,1181.0,0.8768,0.4614,149.0,93.0,43.0,9.0
2018-19,87835,Matt Doherty,Defender,38.0,35.0,3147.0,4.3907,4.1725,658.0,546.0,166.0,42.0
2018-19,88734,Neil Etheridge,Goalkeeper,38.0,38.0,3420.0,,0.132,314.0,1112.0,321.0,1.0
2018-19,88894,Ross Barkley,Midfielder,27.0,13.0,1241.0,4.0346,1.8473,517.0,165.0,89.0,10.0
2018-19,88900,Jack Stephens,Defender,24.0,19.0,1697.0,1.0023,0.3253,243.0,378.0,118.0,13.0
2018-19,89085,Nathaniel Chalobah,Midfielder,9.0,3.0,267.0,0.0813,0.08,45.0,42.0,19.0,2.0
2018-19,89572,Denis Suárez,Midfielder,4.0,,67.0,,0.0266,23.0,4.0,5.0,1.0
2018-19,90105,Ryan Fraser,Midfielder,38.0,35.0,3171.0,4.6828,10.2058,670.0,358.0,135.0,11.0
2018-19,90517,Robert Brady,Midfielder,16.0,6.0,715.0,0.5628,1.3411,100.0,89.0,45.0,7.0
2018-19,90585,Willy Boly,Defender,36.0,36.0,3168.0,3.5791,0.7488,527.0,828.0,213.0,51.0
2018-19,91047,Stuart Armstrong,Midfielder,29.0,16.0,1431.0,1.9716,1.0224,354.0,176.0,80.0,20.0
2018-19,91651,Mateo Kovacic,Midfielder,32.0,21.0,1744.0,2.1593,1.9859,923.0,304.0,122.0,29.0
2018-19,92217,Roberto Firmino,Forward,34.0,31.0,2617.0,13.5534,5.5187,787.0,318.0,112.0,19.0
2018-19,92259,Neeskens Kebano,Midfielder,7.0,,103.0,0.0655,0.015,20.0,5.0,5.0,1.0
2018-19,93100,Jannik Vestergaard,Defender,23.0,23.0,2030.0,0.6733,0.6825,260.0,378.0,124.0,33.0
2018-19,93264,Eric Dier,Defender,20.0,18.0,1509.0,0.9541,0.9149,409.0,338.0,79.0,16.0
2018-19,93284,Florin Andone,Forward,23.0,8.0,873.0,2.4767,0.1979,64.0,30.0,42.0,2.0
2018-19,94147,Conor Coady,Defender,38.0,38.0,3420.0,,0.4001,397.0,557.0,251.0,19.0
2018-19,94245,Michy Batshuayi,Forward,11.0,9.0,756.0,3.9468,0.2562,60.0,34.0,30.0,1.0
2018-19,94248,Sergio Rico,Goalkeeper,29.0,29.0,2610.0,,0.0914,209.0,689.0,229.0,1.0
2018-19,94924,Gerard Deulofeu,Forward,30.0,26.0,2079.0,7.9728,4.3088,428.0,129.0,71.0,6.0
2018-19,95463,Danny Ward,Goalkeeper,,,,,,,,,
2018-19,95658,Harry Maguire,Defender,31.0,31.0,2599.0,2.3218,0.9637,641.0,685.0,195.0,17.0
2018-19,95715,Lucas Moura,Forward,32.0,25.0,2128.0,6.2144,1.451,422.0,167.0,94.0,18.0
2018-19,96787,Mohamed Elyounoussi,Midfielder,16.0,8.0,790.0,1.9912,1.0964,129.0,64.0,44.0,11.0
2018-19,96994,Bobby De Cordova-Reid,Forward,27.0,16.0,1422.0,4.0522,1.0164,151.0,74.0,62.0,10.0
2018-19,97032,Virgil van Dijk,Defender,38.0,38.0,3385.0,3.1475,1.1284,954.0,830.0,193.0,28.0
2018-19,97299,John Stones,Defender,24.0,20.0,1763.0,0.3422,0.7592,720.0,458.0,114.0,11.0
2018-19,98745,Héctor Bellerín,Defender,19.0,18.0,1533.0,0.9365,2.4761,352.0,225.0,79.0,12.0
2018-19,98980,Emiliano Martínez,Goalkeeper,,,,,,,,,
2018-19,99323,Lazar Markovic,Midfielder,1.0,,45.0,,0.025,20.0,3.0,2.0,
2018-19,100059,Alberto Moreno,Defender,2.0,2.0,155.0,0.0267,0.2211,43.0,26.0,5.0,2.0
2018-19,100180,Danilo,Defender,11.0,9.0,806.0,0.4252,0.6995,428.0,213.0,64.0,16.0
2018-19,100649,Bernard,Midfielder,34.0,25.0,2127.0,2.6406,2.8465,443.0,233.0,180.0,29.0
2018-19,101105,Joe Bryan,Defender,28.0,27.0,2347.0,0.6759,3.607,392.0,441.0,125.0,41.0
2018-19,101148,Jamaal Lascelles,Defender,32.0,32.0,2745.0,0.6472,0.4525,191.0,453.0,180.0,21.0
2018-19,101178,James Ward-Prowse,Midfielder,26.0,21.0,1942.0,3.4394,3.5383,390.0,230.0,112.0,17.0
2018-19,101184,Calum Chambers,Defender,31.0,29.0,2586.0,2.2819,0.7733,520.0,547.0,233.0,36.0
2018-19,101188,Lucas Digne,Defender,35.0,33.0,2966.0,1.349,5.2585,687.0,655.0,181.0,46.0
2018-19,101537,Felipe Anderson,Midfielder,36.0,36.0,3051.0,5.4628,7.3536,907.0,483.0,227.0,49.0
2018-19,101582,Fred,Midfielder,17.0,13.0,1042.0,0.8459,0.6779,358.0,212.0,105.0,17.0
2018-19,101668,Jamie Vardy,Forward,34.0,30.0,2728.0,18.5389,2.0733,194.0,73.0,47.0,8.0
2018-19,102057,Raúl Jiménez,Forward,38.0,36.0,3122.0,15.2243,3.9942,493.0,234.0,139.0,18.0
2018-19,102380,Antonio Rüdiger,Defender,33.0,33.0,2874.0,2.5438,0.7381,802.0,852.0,206.0,16.0
2018-19,102826,Benjamin Mendy,Defender,10.0,10.0,900.0,0.2097,1.1056,393.0,177.0,65.0,10.0
2018-19,102884,Paulo Gazzaniga,Goalkeeper,3.0,3.0,270.0,,0.0011,9.0,54.0,23.0,
2018-19,103025,Riyad Mahrez,Forward,27.0,14.0,1336.0,5.4959,4.324,503.0,131.0,83.0,7.0
2018-19,103192,Kurt Zouma,Defender,32.0,29.0,2612.0,1.4956,0.637,379.0,535.0,158.0,21.0
2018-19,103912,Jordon Ibe,Midfielder,19.0,9.0,796.0,0.8356,1.0171,149.0,73.0,33.0,5.0
2018-19,103914,Charlie Taylor,Defender,38.0,35.0,3240.0,0.1589,1.6065,463.0,549.0,205.0,26.0
2018-19,103955,Raheem Sterling,Forward,34.0,31.0,2775.0,13.7188,8.3473,911.0,183.0,114.0,16.0
2018-19,104073,Joe Ralls,Midfielder,28.0,22.0,1960.0,1.6092,2.5555,384.0,348.0,141.0,23.0
2018-19,104545,Tommy Smith,Defender,15.0,13.0,1142.0,0.0997,0.3154,169.0,208.0,65.0,13.0
2018-19,104953,Christian Atsu,Midfielder,28.0,15.0,1488.0,2.1234,0.8776,208.0,85.0,86.0,15.0
2018-19,105700,Davide Zappacosta,Defender,4.0,1.0,125.0,0.0889,0.1554,24.0,21.0,4.0,
2018-19,105717,Arthur Masuaku,Defender,23.0,19.0,1757.0,0.1027,0.7954,412.0,376.0,146.0,25.0
2018-19,106450,Alex Pritchard,Midfielder,30.0,26.0,2089.0,2.7376,1.582,485.0,268.0,127.0,24.0
2018-19,106611,Michael Keane,Defender,33.0,33.0,2969.0,2.332,0.3462,405.0,702.0,161.0,25.0
2018-19,106618,Paul Dummett,Defender,26.0,21.0,1987.0,0.2936,0.9364,247.0,424.0,80.0,22.0
2018-19,106757,Jürgen Locadia,Forward,26.0,12.0,1229.0,2.7403,0.6113,151.0,66.0,56.0,10.0
2018-19,106760,Luke Shaw,Defender,29.0,29.0,2592.0,1.3911,3.4138,781.0,623.0,143.0,29.0
2018-19,107265,Angus Gunn,Goalkeeper,12.0,12.0,1080.0,,0.0164,63.0,265.0,81.0,
2018-19,107613,Romain Saïss,Midfielder,19.0,12.0,1144.0,1.3876,0.2519,248.0,311.0,82.0,26.0
2018-19,108093,Luciano Vietto,Forward,20.0,10.0,985.0,2.9198,1.8107,223.0,90.0,60.0,10.0
2018-19,108413,Will Hughes,Midfielder,32.0,31.0,2433.0,2.5013,2.2911,503.0,350.0,160.0,43.0
2018-19,108438,Sandro Ramírez,Forward,,,,,,,,,
2018-19,108823,Dele Alli,Midfielder,25.0,22.0,1833.0,4.7647,2.1944,543.0,247.0,124.0,19.0
2018-19,109322,Jesse Lingard,Midfielder,27.0,19.0,1669.0,4.6945,2.4817,480.0,147.0,66.0,18.0
2018-19,109345,Solly March,Midfielder,35.0,30.0,2474.0,2.5358,4.3205,375.0,221.0,140.0,24.0
2018-19,109434,Terence Kongolo,Defender,32.0,32.0,2721.0,1.3405,0.5969,336.0,595.0,121.0,46.0
2018-19,109528,Javier Manquillo,Defender,18.0,12.0,1099.0,0.0583,0.4351,147.0,148.0,59.0,19.0
2018-19,109533,Emerson,Defender,10.0,7.0,660.0,0.2722,0.6536,236.0,112.0,28.0,9.0
2018-19,109745,Kepa Arrizabalaga,Goalkeeper,36.0,36.0,3240.0,,0.0105,57.0,446.0,247.0,1.0
2018-19,109999,Ibrahima Cissé,Midfielder,3.0,1.0,87.0,,0.0035,11.0,14.0,10.0,
2018-19,110979,Sadio Mané,Forward,36.0,35.0,3085.0,15.0984,4.5981,718.0,267.0,153.0,29.0
2018-19,111234,Jordan Pickford,Goalkeeper,38.0,38.0,3420.0,,0.072,195.0,801.0,296.0,
2018-19,111317,David Brooks,Midfielder,30.0,29.0,2276.0,5.9454,3.9393,396.0,306.0,115.0,26.0
2018-19,111457,Sead Kolasinac,Defender,24.0,22.0,1890.0,0.3863,4.6691,451.0,362.0,126.0,21.0
2018-19,111931,Ricardo Pereira,Defender,35.0,35.0,3125.0,1.2327,4.081,700.0,602.0,216.0,66.0
2018-19,113688,Oumar Niasse,Forward,18.0,12.0,998.0,3.4413,0.4716,99.0,53.0,36.0,3.0
2018-19,114128,Jonny,Defender,33.0,32.0,2777.0,2.0015,1.2822,499.0,349.0,171.0,43.0
2018-19,114243,Jacob Murphy,Midfielder,9.0,3.0,300.0,0.0523,0.3824,25.0,16.0,15.0,2.0
2018-19,114245,Josh Murphy,Midfielder,29.0,22.0,1822.0,4.1009,2.8493,159.0,99.0,89.0,17.0
2018-19,115556,Ben Davies,Defender,27.0,20.0,1839.0,0.5349,1.5434,494.0,406.0,92.0,30.0
2018-19,115858,Rachid Ghezzal,Forward,19.0,8.0,735.0,1.4413,1.8367,246.0,84.0,50.0,5.0
2018-19,116535,Alisson Becker,Goalkeeper,38.0,38.0,3420.0,,0.02,66.0,479.0,334.0,1.0
2018-19,116594,N'Golo Kanté,Midfielder,36.0,36.0,3095.0,2.9444,3.5374,1164.0,466.0,238.0,41.0
2018-19,116643,Fabinho,Midfielder,28.0,21.0,2012.0,1.0175,1.6484,744.0,449.0,120.0,31.0
2018-19,118748,Mohamed Salah,Forward,38.0,37.0,3256.0,20.1613,8.4002,699.0,240.0,121.0,9.0
2018-19,118884,Erik Durm,Defender,28.0,21.0,2052.0,0.3672,0.8107,315.0,344.0,136.0,22.0
2018-19,119471,Fabian Schär,Defender,24.0,22.0,2003.0,1.852,0.5354,272.0,497.0,113.0,39.0
2018-19,120250,André Gomes,Midfielder,27.0,24.0,1986.0,1.6356,1.0612,526.0,345.0,179.0,23.0
2018-19,121160,Ederson,Goalkeeper,38.0,38.0,3420.0,,0.201,57.0,484.0,274.0,3.0
2018-19,121599,Abdoulaye Doucouré,Midfielder,35.0,34.0,3062.0,6.8396,2.6593,869.0,547.0,257.0,38.0
2018-19,122074,Marcus Bettinelli,Goalkeeper,7.0,7.0,630.0,,0.0077,40.0,159.0,51.0,
2018-19,122342,Emerson Hyndman,Midfielder,1.0,,37.0,,0.0042,6.0,7.0,2.0,2.0
2018-19,122797,Callum Paterson,Forward,27.0,21.0,1996.0,5.4749,2.0603,226.0,300.0,65.0,14.0
2018-19,122798,Andy Robertson,Defender,36.0,36.0,3219.0,0.7389,6.3112,1189.0,778.0,222.0,49.0
2018-19,123354,Kortney Hause,Defender,,,,,,,,,
2018-19,126184,Nathan Aké,Defender,38.0,38.0,3412.0,3.3562,0.918,385.0,682.0,182.0,35.0
2018-19,126187,Ruben Loftus-Cheek,Midfielder,24.0,6.0,983.0,2.8542,0.6277,372.0,115.0,74.0,12.0
2018-19,128389,Aleksandar Mitrovic,Forward,37.0,37.0,3281.0,14.1822,1.8734,479.0,212.0,83.0,9.0
2018-19,131403,Rhys Healey,Forward,3.0,,49.0,0.0351,0.018,2.0,1.0,1.0,
2018-19,131897,Mathew Ryan,Goalkeeper,34.0,34.0,3060.0,,0.0673,255.0,803.0,280.0,
2018-19,132015,Pierre-Emile Højbjerg,Midfielder,31.0,31.0,2764.0,2.5636,2.3285,891.0,543.0,269.0,49.0
2018-19,135363,Andreas Christensen,Defender,8.0,6.0,615.0,,0.0581,141.0,143.0,49.0,4.0
2018-19,141020,Max Meyer,Midfielder,29.0,15.0,1410.0,2.0195,0.9608,352.0,192.0,89.0,18.0
2018-19,141569,Léo Bonatini,Forward,7.0,,130.0,1.2792,0.1218,32.0,10.0,11.0,1.0
2018-19,143877,Alexander Sørloth,Forward,12.0,,173.0,0.4863,0.5132,30.0,16.0,12.0,1.0
2018-19,146941,Aymeric Laporte,Defender,35.0,34.0,3057.0,3.0165,1.3874,1352.0,1072.0,182.0,20.0
2018-19,147303,Laurent Depoitre,Forward,23.0,10.0,1062.0,2.541,0.3617,119.0,81.0,30.0,4.0
2018-19,148225,Anthony Martial,Forward,27.0,18.0,1624.0,6.7884,3.2408,430.0,139.0,67.0,7.0
2018-19,149266,Alfie Mawson,Defender,15.0,13.0,1130.0,0.1126,0.0375,106.0,180.0,64.0,7.0
2018-19,149484,Tyrone Mings,Defender,5.0,2.0,142.0,,0.0412,27.0,39.0,9.0,3.0
2018-19,151086,Mario Lemina,Midfielder,21.0,18.0,1614.0,1.1207,0.9819,409.0,221.0,119.0,33.0
2018-19,151119,DeAndre Yedlin,Defender,29.0,28.0,2474.0,1.1773,2.0453,328.0,301.0,109.0,32.0
2018-19,151589,Leander Dendoncker,Midfielder,19.0,17.0,1469.0,3.5286,0.9141,233.0,157.0,92.0,26.0
2018-19,152551,Jefferson Lerma,Midfielder,30.0,29.0,2510.0,1.2628,1.2312,603.0,458.0,233.0,30.0
2018-19,152760,Divock Origi,Forward,12.0,4.0,367.0,2.1703,0.7163,56.0,29.0,15.0,1.0
2018-19,153127,Isaac Hayden,Midfielder,25.0,21.0,1864.0,0.948,1.6938,281.0,243.0,118.0,43.0
2018-19,153133,Alex Iwobi,Forward,35.0,22.0,1972.0,3.4876,5.5595,547.0,257.0,90.0,14.0
2018-19,153256,Mohamed Elneny,Midfielder,8.0,5.0,379.0,0.4489,0.1452,117.0,72.0,26.0,4.0
2018-19,153371,Sam Gallagher,Forward,4.0,,32.0,,0.0003,1.0,4.0,1.0,
2018-19,153379,Josh Sims,Midfielder,7.0,2.0,209.0,0.6248,0.5462,18.0,10.0,19.0,
2018-19,153673,Jonjoe Kenny,Defender,10.0,8.0,790.0,0.1004,0.6514,187.0,207.0,51.0,16.0
2018-19,154043,Ainsley Maitland-Niles,Midfielder,16.0,11.0,985.0,0.902,0.9521,201.0,158.0,59.0,22.0
2018-19,154566,Dominic Solanke,Forward,10.0,2.0,340.0,0.9563,0.1962,50.0,23.0,17.0,3.0
2018-19,155408,Lewis Cook,Midfielder,13.0,8.0,722.0,0.1352,0.305,161.0,127.0,60.0,6.0
2018-19,155503,Freddie Woodman,Goalkeeper,,,,,,,,,
2018-19,155569,Daniel Amartey,Defender,9.0,7.0,639.0,0.3254,0.0771,151.0,162.0,58.0,12.0
2018-19,155651,Adam Masina,Defender,14.0,11.0,1004.0,0.0738,0.2691,176.0,192.0,52.0,17.0
2018-19,155851,Lucas Pérez,Forward,15.0,4.0,466.0,1.2539,0.6841,72.0,29.0,22.0,4.0
2018-19,156074,Rob Holding,Defender,10.0,9.0,807.0,0.1226,0.1394,141.0,219.0,54.0,7.0
2018-19,156689,Andreas Pereira,Midfielder,15.0,6.0,594.0,0.2667,0.5205,163.0,102.0,46.0,6.0
2018-19,157668,Harry Winks,Midfielder,26.0,17.0,1592.0,1.0439,0.5445,704.0,302.0,137.0,13.0
2018-19,157775,Ken Sema,Midfielder,17.0,9.0,755.0,0.828,0.5246,113.0,62.0,33.0,7.0
2018-19,158534,Kyle Walker-Peters,Defender,6.0,4.0,374.0,0.3274,0.584,98.0,61.0,20.0,4.0
2018-19,159039,Antonio Barreca,Defender,1.0,,4.0,,,1.0,2.0,,
2018-19,159533,Adama Traoré,Forward,29.0,8.0,892.0,1.3313,2.2891,149.0,81.0,54.0,13.0
2018-19,164511,Yerry Mina,Defender,13.0,10.0,892.0,0.3047,0.1223,123.0,197.0,41.0,7.0
2018-19,165210,Alireza Jahanbakhsh,Forward,19.0,12.0,1019.0,0.8056,0.3421,123.0,79.0,76.0,18.0
2018-19,165808,Hélder Costa,Forward,25.0,16.0,1345.0,2.4981,1.1113,268.0,88.0,76.0,14.0
2018-19,165809,Bernardo Silva,Midfielder,36.0,31.0,2853.0,7.407,7.4715,1086.0,360.0,164.0,39.0
2018-19,165990,Vincent Janssen,Forward,3.0,,36.0,0.3739,0.011,7.0,1.0,1.0,1.0
2018-19,166324,Ivan Cavaleiro,Forward,23.0,6.0,683.0,2.22,1.4409,183.0,58.0,31.0,4.0
2018-19,166640,Fabián Balbuena,Defender,23.0,23.0,2014.0,2.318,0.2885,202.0,399.0,102.0,20.0
2018-19,166989,Youri Tielemans,Midfielder,13.0,13.0,1091.0,1.8,1.6862,346.0,175.0,75.0,8.0
2018-19,167075,Wesley Hoedt,Defender,13.0,13.0,1170.0,0.3824,0.0813,198.0,249.0,81.0,12.0
2018-19,167473,José Izquierdo,Forward,15.0,9.0,794.0,0.5561,0.503,100.0,60.0,46.0,9.0
2018-19,167767,Kenedy,Midfielder,25.0,14.0,1343.0,2.2498,0.921,221.0,159.0,111.0,23.0
2018-19,168399,Will Norris,Goalkeeper,1.0,,1.0,,,,,,
2018-19,168566,Georges-Kévin N'Koudou,Midfielder,1.0,,4.0,,0.3676,3.0,,1.0,
2018-19,168580,Ayoze Pérez,Forward,37.0,34.0,2927.0,7.5496,2.6206,390.0,227.0,169.0,22.0
2018-19,168764,Luke Amos,Midfielder,1.0,,2.0,,0.0001,1.0,3.0,,
2018-19,168977,Joel Coleman,Goalkeeper,1.0,1.0,90.0,,0.0013,5.0,31.0,9.0,
2018-19,168991,Philip Billing,Midfielder,27.0,25.0,2190.0,1.7878,1.1451,454.0,338.0,174.0,44.0
2018-19,169141,Steve Mounié,Forward,31.0,19.0,1776.0,5.8491,1.286,231.0,148.0,56.0,6.0
2018-19,169187,Trent Alexander-Arnold,Defender,29.0,27.0,2466.0,1.5572,6.6007,802.0,611.0,169.0,39.0
2018-19,169359,Matt Targett,Defender,16.0,13.0,1187.0,0.5029,1.74,242.0,199.0,56.0,19.0
2018-19,170271,Jean Seri,Midfielder,32.0,27.0,2250.0,0.9574,3.3996,768.0,391.0,158.0,28.0
2018-19,171129,Diego Rico,Defender,12.0,5.0,607.0,0.2482,0.7335,112.0,141.0,47.0,9.0
2018-19,171270,Kieran Dowell,Midfielder,,,,,,,,,
2018-19,171287,Joe Gomez,Defender,16.0,12.0,1060.0,0.3339,0.3462,223.0,263.0,71.0,11.0
2018-19,171317,Rúben Neves,Midfielder,35.0,34.0,3009.0,3.9683,1.6279,751.0,609.0,286.0,32.0
2018-19,171771,Jan Bednarek,Defender,25.0,24.0,2150.0,0.7921,0.4508,217.0,459.0,129.0,25.0
2018-19,172246,Florent Hadërgjonaj,Defender,24.0,19.0,1840.0,0.2158,1.306,357.0,292.0,106.0,17.0
2018-19,172551,Callum Roberts,Forward,,,,,,,,,
2018-19,172632,Demarai Gray,Forward,34.0,23.0,1996.0,4.5096,1.8153,348.0,147.0,99.0,12.0
2018-19,172780,James Maddison,Midfielder,36.0,35.0,2848.0,7.4442,8.6706,922.0,396.0,126.0,32.0
2018-19,172850,Ben Chilwell,Defender,36.0,36.0,3240.0,1.1265,2.7941,729.0,620.0,185.0,29.0
2018-19,173514,Isaac Success,Forward,30.0,9.0,1039.0,3.4711,1.2275,178.0,73.0,60.0,12.0
2018-19,173515,Kelechi Iheanacho,Forward,30.0,9.0,930.0,2.0917,1.0907,152.0,57.0,34.0,5.0
2018-19,173807,Tom Davies,Midfielder,16.0,10.0,976.0,0.2785,0.4837,244.0,151.0,67.0,17.0
2018-19,173904,Dávinson Sánchez,Defender,23.0,22.0,1943.0,1.3818,0.2386,361.0,430.0,115.0,20.0
2018-19,173954,Jairo Riedewald,Midfielder,,,,,,,,,
2018-19,175351,Demeaco Duhaney,Defender,1.0,1.0,45.0,,0.0067,11.0,7.0,2.0,
2018-19,175592,Naby Keïta,Midfielder,25.0,16.0,1394.0,2.072,1.9155,563.0,270.0,113.0,15.0
2018-19,175941,Alfie Whiteman,Goalkeeper,,,,,,,,,
2018-19,175946,Víctor Camarasa,Midfielder,32.0,31.0,2578.0,4.7135,3.9537,511.0,268.0,168.0,15.0
2018-19,176297,Marcus Rashford,Forward,33.0,26.0,2342.0,10.654,3.528,401.0,134.0,61.0,12.0
2018-19,176414,Luca de la Torre,Midfielder,,,,,,,,,
2018-19,176706,Alfie Jones,Defender,,,,,,,,,
2018-19,177815,Dominic Calvert-Lewin,Forward,35.0,19.0,1775.0,5.5253,1.0567,198.0,118.0,61.0,7.0
2018-19,178304,Lys Mousset,Forward,24.0,1.0,350.0,1.3684,0.7312,64.0,33.0,11.0,1.0
2018-19,179018,Miguel Almirón,Midfielder,10.0,9.0,763.0,1.4887,0.7729,139.0,66.0,61.0,12.0
2018-19,179830,Grady Diangana,Midfielder,17.0,6.0,605.0,0.5404,0.7236,121.0,56.0,38.0,9.0
2018-19,180135,Sean Longstaff,Midfielder,9.0,8.0,687.0,0.6876,0.4772,102.0,81.0,46.0,13.0
2018-19,180294,Karlan Grant,Forward,13.0,9.0,874.0,3.5973,0.2596,106.0,54.0,38.0,2.0
2018-19,181397,Jamie Sterry,Defender,,,,,,,,,
2018-19,182156,Leroy Sané,Forward,31.0,21.0,1865.0,6.7477,7.151,611.0,135.0,91.0,15.0
2018-19,183487,Nathan Holland,Midfielder,,,,,,,,,
2018-19,184349,Ryan Sessegnon,Midfielder,35.0,26.0,2294.0,4.0375,2.9319,321.0,213.0,138.0,14.0
2018-19,184667,Victor Lindelöf,Defender,30.0,29.0,2602.0,0.6816,0.6638,385.0,556.0,147.0,27.0
2018-19,192301,Jon Gorenc Stankovic,Midfielder,11.0,9.0,719.0,1.0196,0.0986,84.0,127.0,38.0,18.0
2018-19,193109,Callum Slattery,Midfielder,3.0,1.0,110.0,0.0795,0.0422,14.0,9.0,7.0,3.0
2018-19,194164,Mason Holgate,Defender,5.0,4.0,407.0,,0.0858,88.0,114.0,21.0,4.0
2018-19,194401,Adalberto Peñaranda,Forward,,,,,,,,,
2018-19,194634,Diogo Jota,Forward,33.0,29.0,2368.0,8.8257,3.827,402.0,191.0,138.0,16.0
2018-19,195471,Anthony Glennon,Defender,,,,,,,,,
2018-19,195851,Scott McTominay,Midfielder,16.0,9.0,862.0,1.4889,0.0976,187.0,141.0,52.0,9.0
2018-19,195860,Joe Powell,Midfielder,,,,,,,,,
2018-19,196118,Yoshinori Muto,Forward,17.0,5.0,517.0,0.9234,0.6806,56.0,18.0,29.0,4.0
2018-19,197030,Aboubakar Kamara,Forward,13.0,5.0,690.0,3.6906,0.4172,131.0,33.0,28.0,4.0
2018-19,197365,Eric Bailly,Defender,12.0,8.0,639.0,0.2231,0.0176,66.0,93.0,42.0,9.0
2018-19,197469,Hamza Choudhury,Midfielder,9.0,7.0,596.0,0.464,0.1615,97.0,57.0,33.0,10.0
2018-19,198504,Kazaiah Sterling,Forward,,,,,,,,,
2018-19,198847,Bright Enobakhare,Forward,,,,,,,,,
2018-19,198849,Lucas Torreira,Midfielder,34.0,24.0,2360.0,1.89,1.599,698.0,415.0,220.0,39.0
2018-19,198869,Ben White,Defender,,,,,,,,,
2018-19,199598,Ethan Ampadu,Defender,,,,,,,,,
2018-19,200089,Joe Willock,Midfielder,2.0,1.0,64.0,0.1115,0.0087,10.0,5.0,1.0,
2018-19,200370,Matt Butcher,Midfielder,,,,,,,,,
2018-19,201084,Timothy Fosu-Mensah,Defender,12.0,10.0,794.0,0.1009,0.635,168.0,128.0,42.0,7.0
2018-19,201666,Harvey Barnes,Midfielder,16.0,11.0,1009.0,3.9168,0.9575,197.0,74.0,41.0,6.0
2018-19,201667,Josh Knight,Defender,,,,,,,,,
2018-19,203325,Frank Anguissa,Midfielder,22.0,16.0,1519.0,0.8252,0.4825,478.0,314.0,119.0,29.0
2018-19,203341,Wilfred Ndidi,Midfielder,38.0,37.0,3298.0,3.7652,1.5745,819.0,615.0,324.0,99.0
2018-19,204380,Juninho Bacuna,Midfielder,21.0,16.0,1415.0,0.6297,1.2569,330.0,306.0,121.0,29.0
2018-19,204454,Isaac Mbenza,Forward,22.0,10.0,982.0,1.0247,0.6539,110.0,68.0,52.0,9.0
2018-19,204480,Declan Rice,Midfielder,34.0,34.0,3004.0,1.1817,0.7267,652.0,404.0,288.0,60.0
2018-19,204481,Tyreke Johnson,Forward,1.0,,1.0,,,,,,
2018-19,204820,George Marsh,Midfielder,,,,,,,,,
2018-19,205102,Ramadan Sobhi,Midfielder,4.0,,75.0,,0.1901,31.0,11.0,8.0,1.0
2018-19,205533,Eddie Nketiah,Forward,5.0,,63.0,0.2042,0.3295,13.0,3.0,3.0,1.0
2018-19,205651,Gabriel Jesus,Forward,29.0,8.0,1011.0,11.4571,1.1504,235.0,52.0,39.0,3.0
2018-19,206325,Oleksandr Zinchenko,Defender,14.0,14.0,1153.0,0.1942,1.5486,758.0,298.0,74.0,20.0
2018-19,206915,Curtis Jones,Midfielder,,,,,,,,,
2018-19,208998,Steven Sessegnon,Defender,,,,,,,,,
2018-19,209036,Marc Guéhi,Defender,,,,,,,,,
2018-19,209037,Zech Medley,Defender,,,,,,,,,
2018-19,209040,Timothy Eyoma,Defender,,,,,,,,,
2018-19,209041,Angel Gomes,Midfielder,2.0,,25.0,0.0837,0.0223,13.0,4.0,2.0,
2018-19,209042,Oliver Skipp,Midfielder,8.0,2.0,216.0,0.0775,0.0522,52.0,39.0,13.0,3.0
2018-19,209046,Callum Hudson-Odoi,Forward,10.0,4.0,391.0,0.7204,1.2081,125.0,28.0,27.0,6.0
2018-19,209244,Phil Foden,Midfielder,13.0,3.0,329.0,2.1296,1.1039,143.0,30.0,14.0,6.0
2018-19,209289,Emile Smith Rowe,Midfielder,,,,,,,,,
2018-19,209362,Bernardo,Defender,22.0,19.0,1750.0,0.4462,0.8002,301.0,374.0,120.0,43.0
2018-19,209411,Joe Tupper,Goalkeeper,,,,,,,,,
2018-19,210207,Fousseni Diabaté,Midfielder,1.0,1.0,55.0,,0.0329,7.0,2.0,2.0,
2018-19,212319,Richarlison,Forward,35.0,32.0,2678.0,9.7039,1.7157,395.0,225.0,162.0,34.0
2018-19,213482,Yan Valery,Defender,23.0,20.0,1714.0,0.6717,0.3485,174.0,188.0,76.0,36.0
2018-19,214048,Maximilian Kilman,Defender,1.0,,1.0,,,,,,
2018-19,214590,Aaron Wan-Bissaka,Defender,35.0,35.0,3135.0,0.4617,1.1934,522.0,655.0,206.0,90.0
2018-19,215062,Max Sanders,Midfielder,,,,,,,,,
2018-19,215409,Cameron John,Defender,,,,,,,,,
2018-19,216051,Diogo Dalot,Defender,16.0,12.0,1014.0,0.7012,2.0008,201.0,148.0,53.0,12.0
2018-19,216054,Rúben Vinagre,Defender,17.0,7.0,706.0,0.4536,0.6122,138.0,101.0,54.0,9.0
2018-19,216058,Domingos Quina,Midfielder,8.0,3.0,334.0,0.1616,0.1764,116.0,68.0,30.0,7.0
2018-19,217331,Sam Surridge,Forward,2.0,,11.0,0.3462,0.0162,3.0,2.0,1.0,
2018-19,217401,Josh Benson,Midfielder,,,,,,,,,
